fips,date,cases,deaths
51840,172,279,3
53005,172,1495,76
53007,172,284,7
53011,172,685,29
53021,172,1264,29
53025,172,404,4
53033,172,9167,603
53053,172,2532,92
53057,172,482,15
53061,172,3678,162
53063,172,958,38
53067,172,214,5
53073,172,486,39
53077,172,6359,136
54003,172,429,9
54037,172,215,4
54039,172,264,20
55009,172,2572,39
55025,172,1069,32
55027,172,434,5
55039,172,286,6
55059,172,1406,39
55063,172,229,0
55079,172,10167,371
55087,172,387,8
55089,172,213,15
55101,172,2079,58
55105,172,881,23
55127,172,497,18
55131,172,318,13
55133,172,991,38
55139,172,593,11
56013,172,327,9
56021,172,204,2
01001,173,434,9
01003,173,430,9
01005,173,272,1
01011,173,327,10
01013,173,576,26
01015,173,213,4
01017,173,521,27
01025,173,216,4
01031,173,317,1
01033,173,304,5
01039,173,228,1
01043,173,310,1
01045,173,205,0
01047,173,634,6
01049,173,415,5
01051,173,673,11
01055,173,405,12
01059,173,782,10
01065,173,263,18
01069,173,357,5
01073,173,2987,126
01077,173,298,4
01081,173,852,35
01083,173,271,0
01085,173,420,15
01089,173,723,6
01091,173,238,11
01095,173,1082,9
01097,173,3016,133
01101,173,3258,81
01103,173,754,2
01109,173,360,3
01113,173,362,0
01117,173,784,22
01115,173,209,2
01119,173,269,12
01123,173,517,70
01125,173,1596,31
01127,173,693,8
01131,173,246,8
02020,173,386,6
04001,173,2117,66
04003,173,363,6
04005,173,1536,90
04012,173,273,4
04013,173,30136,632
04015,173,721,73
04017,173,3009,95
04019,173,5370,242
04021,173,2357,50
04023,173,1488,13
04025,173,456,7
04027,173,4604,65
05007,173,2003,13
05031,173,396,5
05035,173,588,10
05045,173,269,3
05069,173,650,28
05077,173,574,1
05079,173,1036,11
05115,173,326,2
05119,173,1514,52
05125,173,209,2
05131,173,244,2
05133,173,588,5
05123,173,791,3
05139,173,224,13
05143,173,2404,18
05149,173,416,2
06001,173,4826,119
06013,173,2294,62
06019,173,3245,66
06025,173,4800,63
06029,173,3900,60
06031,173,2091,15
06037,173,83397,3120
06039,173,321,4
06041,173,1110,18
06047,173,566,8
06053,173,1225,12
06055,173,225,4
06059,173,10422,269
06061,173,502,9
06065,173,13021,410
06067,173,2159,67
06071,173,9156,233
06073,173,10857,338
06075,173,3061,47
06077,173,2259,48
06079,173,405,1
06081,173,2755,103
06083,173,2358,22
06085,173,3547,155
06087,173,296,3
06095,173,865,23
06097,173,885,5
06099,173,1598,35
06107,173,3172,111
06111,173,1946,42
06113,173,330,24
08001,173,3909,152
08005,173,4941,339
08013,173,1243,71
08014,173,278,28
08031,173,6630,367
08035,173,852,51
08037,173,649,8
08041,173,2101,116
08045,173,222,2
08059,173,2532,203
08069,173,680,29
08075,173,635,5
08087,173,649,46
08101,173,357,23
08117,173,262,3
08123,173,2721,136
09001,173,16475,1361
09003,173,11405,1350
09005,173,1467,135
09007,173,1259,174
09009,173,12185,1061
09011,173,1217,101
09013,173,895,64
09015,173,579,14
10001,173,1613,84
10003,173,4647,197
10005,173,4495,154
11001,173,10020,533
12001,173,716,11
12009,173,850,16
12011,173,11155,373
12015,173,587,75
12019,173,494,32
12021,173,3159,64
12023,173,227,3
12027,173,450,10
12031,173,2902,60
12033,173,1198,41
12035,173,226,5
12039,173,321,6
12047,173,289,2
12049,173,289,1
12051,173,759,22
12055,173,226,10
12057,173,5580,114
12061,173,389,15
12063,173,333,2
12069,173,733,19
12071,173,3626,143
12073,173,572,8
12077,173,221,1
12081,173,1890,126
12083,173,395,10
12085,173,1525,20
12086,173,25789,884
12091,173,399,6
12093,173,245,0
12095,173,4913,47
12097,173,1052,23
12099,173,10752,468
12101,173,809,17
12103,173,3667,115
12105,173,2042,78
12107,173,237,6
12113,173,344,9
12115,173,962,94
12117,173,1265,15
12109,173,461,7
12111,173,1214,41
12119,173,284,17
12121,173,310,18
12127,173,1218,53
13001,173,217,13
13009,173,444,33
13013,173,416,25
13015,173,596,39
13021,173,601,37
13035,173,246,32
13045,173,625,39
13047,173,275,6
13051,173,779,32
13053,173,315,1
13057,173,1099,39
13059,173,381,15
13063,173,1598,76
13067,173,3893,230
13069,173,408,15
13071,173,734,17
13073,173,342,8
13077,173,550,14
13081,173,257,11
13089,173,4694,165
13087,173,243,8
13095,173,1848,151
13097,173,724,35
13099,173,256,31
13113,173,280,16
13115,173,414,15
13117,173,650,14
13121,173,5496,304
13127,173,305,3
13129,173,291,18
13135,173,6151,162
13137,173,637,34
13139,173,2935,58
13141,173,206,32
13145,173,243,8
13151,173,945,31
13153,173,499,20
13157,173,300,7
13177,173,378,22
13185,173,911,4
13205,173,434,38
13215,173,1169,34
13217,173,474,11
13223,173,466,14
13245,173,746,42
13247,173,371,9
13255,173,340,31
13261,173,532,49
13273,173,218,27
13275,173,371,33
13277,173,525,25
13285,173,978,26
13293,173,319,43
13295,173,284,5
13297,173,344,25
13299,173,317,15
13313,173,763,10
13321,173,285,21
15003,173,566,11
16001,173,1166,22
16013,173,519,5
16027,173,433,6
16053,173,216,3
16083,173,511,26
17007,173,555,20
17019,173,775,12
17027,173,224,17
17031,173,87177,4404
17037,173,536,18
17043,173,8684,448
17077,173,323,18
17089,173,7461,251
17091,173,1234,61
17093,173,946,22
17097,173,9326,401
17115,173,218,21
17119,173,813,66
17111,173,1911,91
17113,173,251,13
17141,173,241,4
17143,173,428,25
17157,173,278,7
17161,173,807,28
17167,173,389,33
17163,173,1799,132
17177,173,249,5
17197,173,6367,310
17201,173,2884,85
18003,173,2428,101
18005,173,572,46
18011,173,408,43
18017,173,1628,10
18019,173,602,50
18023,173,274,2
18031,173,254,35
18035,173,409,47
18037,173,251,6
18039,173,2658,41
18043,173,346,45
18053,173,354,28
18057,173,1382,102
18059,173,395,34
18061,173,202,24
18063,173,1342,110
18065,173,214,15
18067,173,504,51
18071,173,435,4
18081,173,1228,125
18085,173,385,3
18087,173,379,5
18091,173,487,25
18089,173,4436,249
18095,173,630,73
18097,173,11067,714
18099,173,359,3
18105,173,210,28
18107,173,274,20
18109,173,315,32
18113,173,369,28
18127,173,624,38
18145,173,618,32
18141,173,1672,61
18157,173,533,8
18163,173,345,6
18167,173,211,9
18177,173,279,6
18181,173,249,10
19013,173,1895,56
19021,173,1667,10
19047,173,640,2
19049,173,1073,29
19059,173,201,2
19061,173,417,22
19099,173,296,17
19103,173,760,8
19113,173,1096,80
19115,173,356,13
19127,173,974,18
19139,173,584,43
19149,173,247,4
19153,173,5508,167
19155,173,620,11
19163,173,447,10
19167,173,423,0
19169,173,471,3
19171,173,431,29
19179,173,689,27
19181,173,211,2
19183,173,212,9
19193,173,3068,42
19197,173,332,0
20055,173,1546,10
20057,173,1916,10
20091,173,1257,80
20103,173,1122,7
20111,173,485,6
20173,173,882,25
20175,173,955,2
20177,173,491,9
20209,173,1907,78
21015,173,570,23
21031,173,246,14
21037,173,227,12
21059,173,382,8
21067,173,1235,21
21107,173,234,34
21111,173,3582,196
21117,173,723,37
21141,173,205,10
21177,173,509,8
21211,173,361,6
21227,173,1357,10
22001,173,654,32
22003,173,226,10
22005,173,997,58
22007,173,327,14
22009,173,204,11
22015,173,665,28
22017,173,2905,223
22019,173,888,53
22031,173,316,18
22033,173,4374,263
22035,173,332,0
22037,173,268,32
22041,173,416,14
22045,173,469,42
22047,173,665,43
22051,173,8681,477
22053,173,208,7
22055,173,1396,33
22057,173,1010,83
22061,173,274,19
22063,173,683,35
22065,173,317,2
22071,173,7518,529
22073,173,1960,66
22075,173,239,17
22077,173,222,27
22079,173,1320,50
22087,173,601,23
22089,173,689,46
22093,173,334,28
22095,173,924,85
22097,173,465,55
22099,173,514,28
22101,173,384,35
22103,173,2017,170
22105,173,1120,42
22109,173,848,60
22111,173,375,20
22117,173,581,44
22119,173,321,9
22121,173,234,30
22125,173,226,14
22127,173,226,5
23001,173,452,4
23005,173,1540,58
23031,173,461,11
24003,173,4913,200
24005,173,7560,451
24510,173,7062,313
24009,173,395,23
24011,173,294,2
24013,173,1032,109
24015,173,461,29
24017,173,1315,86
24021,173,2400,116
24025,173,1059,61
24027,173,2428,80
24031,173,14119,720
24033,173,18367,659
24035,173,205,14
24037,173,602,45
24043,173,603,25
24045,173,1043,37
24047,173,272,17
25001,173,1515,137
25003,173,590,44
25005,173,8035,542
25009,173,15829,1076
25011,173,358,53
25013,173,6598,648
25015,173,944,107
25017,173,23574,1807
25021,173,8994,912
25023,173,8583,643
25025,173,19551,978
25027,173,12130,900
26005,173,299,6
26017,173,378,29
26021,173,915,60
26023,173,1043,25
26025,173,504,31
26037,173,201,11
26045,173,269,7
26049,173,2631,284
26065,173,845,29
26075,173,2056,52
26077,173,996,65
26081,173,4596,124
26087,173,535,38
26091,173,927,10
26093,173,582,29
26099,173,7391,904
26115,173,576,21
26121,173,784,49
26125,173,11685,1077
26139,173,966,51
26145,173,1194,120
26155,173,265,27
26147,173,525,48
26149,173,219,3
26157,173,246,26
26159,173,216,7
26161,173,2110,113
26163,173,22162,2689
27003,173,1894,102
27009,173,201,3
27013,173,214,2
27019,173,294,1
27027,173,526,37
27037,173,1915,82
27047,173,251,0
27053,173,10830,747
27067,173,560,1
27083,173,274,2
27099,173,797,2
27105,173,1631,6
27109,173,903,14
27123,173,4306,210
27131,173,748,4
27139,173,570,4
27141,173,275,4
27145,173,2134,19
27153,173,388,2
27163,173,885,38
27171,173,401,2
28001,173,227,18
28007,173,335,23
28029,173,425,7
28031,173,213,3
28033,173,790,14
28035,173,697,41
28047,173,393,7
28049,173,1390,29
28051,173,477,35
28059,173,385,16
28061,173,203,4
28067,173,910,44
28071,173,209,4
28073,173,300,6
28075,173,818,75
28079,173,496,16
28081,173,330,14
28083,173,385,47
28085,173,330,32
28087,173,352,10
28089,173,922,31
28095,173,301,26
28099,173,921,56
28101,173,325,8
28103,173,218,6
28105,173,386,18
28109,173,224,32
28113,173,248,11
28121,173,563,10
28123,173,696,12
28149,173,280,14
28151,173,276,9
28153,173,409,8
28163,173,354,6
29019,173,258,2
29021,173,805,3
29047,173,342,9
29077,173,253,8
29095,173,1018,27
29097,173,260,0
29099,173,461,20
29119,173,366,0
29145,173,276,2
29195,173,278,4
29183,173,954,72
29189,173,5850,550
29510,173,2319,154
30031,173,209,1
31001,173,282,11
31037,173,658,4
31043,173,1751,33
31047,173,850,8
31053,173,654,6
31055,173,6426,80
31079,173,1588,45
31109,173,1611,10
31119,173,350,4
31141,173,651,2
31151,173,525,2
31153,173,1018,8
32003,173,10486,398
32031,173,2209,73
33011,173,3126,220
33013,173,396,18
33015,173,1436,83
33017,173,284,13
34001,173,2702,188
34003,173,19010,1696
34005,173,5023,371
34007,173,7135,416
34009,173,688,62
34011,173,2847,124
34013,173,18551,1760
34015,173,2467,171
34017,173,18744,1262
34019,173,1054,67
34021,173,7541,524
34023,173,16605,1101
34025,173,8942,695
34027,173,6699,641
34029,173,9425,847
34031,173,16769,1014
34033,173,750,64
34035,173,4813,438
34037,173,1176,152
34039,173,16322,1135
34041,173,1216,142
35001,173,1805,82
35013,173,729,6
35031,173,3073,161
35035,173,812,6
35045,173,2183,155
35043,173,675,28
36001,173,2054,157
36007,173,668,59
36021,173,451,43
36027,173,4138,159
36029,173,7004,590
36035,173,243,18
36037,173,222,6
36039,173,256,5
36053,173,345,4
36055,173,3499,255
36059,173,41479,2683
36063,173,1192,65
36065,173,1393,87
36067,173,2666,170
36069,173,240,24
36071,173,10663,396
36073,173,276,37
36079,173,1301,60
36083,173,524,37
36087,173,13504,469
36091,173,533,5
36093,173,754,32
36089,173,216,3
36101,173,261,19
36103,173,40972,2013
36105,173,1437,31
36111,173,1754,49
36113,173,261,31
36115,173,244,11
36119,173,34520,1545
37001,173,939,35
37017,173,307,2
37019,173,353,5
37021,173,501,35
37023,173,911,17
37025,173,869,25
37027,173,314,4
37035,173,552,10
37037,173,882,39
37045,173,225,2
37047,173,461,35
37049,173,310,6
37051,173,1008,31
37057,173,735,15
37061,173,1332,20
37063,173,3196,62
37065,173,273,9
37067,173,2524,28
37069,173,280,21
37071,173,737,9
37077,173,735,17
37081,173,2402,106
37083,173,265,3
37085,173,499,30
37089,173,497,49
37093,173,326,3
37097,173,540,7
37101,173,1111,26
37105,173,717,7
37107,173,342,10
37113,173,252,1
37119,173,8752,141
37123,173,246,6
37125,173,370,11
37127,173,348,4
37129,173,557,5
37133,173,211,3
37135,173,538,41
37147,173,561,4
37151,173,1054,26
37153,173,233,5
37155,173,1127,34
37159,173,1022,40
37161,173,255,9
37163,173,877,5
37167,173,234,5
37171,173,382,2
37179,173,920,24
37181,173,452,35
37183,173,3884,44
37191,173,1643,23
37193,173,555,6
37195,173,603,16
37197,173,280,4
38017,173,2138,64
38035,173,361,4
39003,173,251,37
39007,173,407,42
39013,173,484,21
39017,173,1201,39
39023,173,653,8
39025,173,279,6
39029,173,961,58
39035,173,5633,338
39037,173,227,25
39041,173,427,15
39043,173,217,22
39045,173,409,12
39049,173,7794,358
39055,173,357,37
39061,173,3829,186
39085,173,367,14
39089,173,331,11
39093,173,843,66
39095,173,2490,294
39099,173,1654,224
39101,173,2715,34
39103,173,413,31
39107,173,258,8
39109,173,400,30
39113,173,1263,20
39129,173,2139,41
39133,173,369,58
39139,173,271,4
39151,173,942,105
39153,173,1756,201
39155,173,711,55
39157,173,429,10
39165,173,584,20
39169,173,327,52
39173,173,334,51
40027,173,677,40
40031,173,365,5
40089,173,302,2
40109,173,2099,65
40119,173,242,1
40139,173,980,6
40143,173,2349,66
40145,173,210,17
40147,173,375,38
41005,173,596,23
41041,173,286,0
41047,173,1301,34
41051,173,1835,68
41059,173,268,4
41061,173,258,0
41067,173,1051,20
42001,173,314,11
42003,173,2175,179
42007,173,624,77
42011,173,4407,344
42017,173,5547,552
42019,173,268,13
42025,173,267,24
42029,173,3529,316
42037,173,392,33
42041,173,786,61
42043,173,1762,120
42045,173,7084,684
42049,173,532,9
42055,173,879,42
42061,173,240,4
42069,173,1622,200
42071,173,3999,346
42075,173,1251,40
42077,173,4085,278
42079,173,2864,171
42089,173,1376,107
42091,173,8103,784
42095,173,3309,252
42097,173,271,4
42101,173,24841,1553
42103,173,489,20
42107,173,714,43
42129,173,530,38
42133,173,1296,36
44001,173,240,13
44003,173,1128,82
44005,173,277,4
44007,173,12363,637
44009,173,516,61
45003,173,274,9
45007,173,441,10
45013,173,857,15
45015,173,599,20
45019,173,1836,19
45025,173,311,10
45027,173,359,41
45029,173,245,20
45031,173,376,13
45033,173,226,5
45035,173,387,3
45039,173,257,20
45041,173,921,47
45043,173,258,3
45045,173,3675,73
45047,173,371,5
45051,173,1932,39
45055,173,532,16
45057,173,324,10
45059,173,238,4
45061,173,254,20
45063,173,1496,42
45069,173,267,3
45075,173,506,8
45077,173,501,4
45079,173,2675,79
45083,173,1200,39
45085,173,791,21
45089,173,333,15
45091,173,814,11
46005,173,494,6
46013,173,324,2
46083,173,323,1
46099,173,3523,54
46103,173,457,10
47003,173,430,4
47007,173,613,1
47011,173,338,3
47037,173,8052,95
47065,173,2138,26
47069,173,255,1
47093,173,681,5
47095,173,689,0
47105,173,232,1
47111,173,222,3
47119,173,220,2
47125,173,384,5
47141,173,663,7
47143,173,256,0
47147,173,705,9
47149,173,2060,32
47155,173,420,3
47157,173,7916,163
47165,173,1181,49
47167,173,562,4
47169,173,1466,5
47187,173,782,13
47189,173,616,15
48001,173,1006,2
48005,173,380,6
48021,173,340,4
48027,173,822,10
48029,173,6894,97
48037,173,400,15
48039,173,1728,19
48041,173,1244,25
48055,173,216,1
48061,173,1546,48
48085,173,2223,38
48091,173,346,7
48099,173,310,2
48113,173,16845,314
48117,173,233,16
48121,173,2163,36
48135,173,476,7
48141,173,4488,120
48139,173,510,19
48157,173,3069,50
48167,173,1867,40
48177,173,215,4
48181,173,514,5
48183,173,306,13
48185,173,301,2
48187,173,323,1
48201,173,21053,325
48203,173,272,32
48209,173,1711,5
48215,173,1689,22
48231,173,258,5
48245,173,1393,32
48251,173,298,4
48253,173,650,0
48257,173,360,4
48277,173,205,13
48303,173,1320,51
48323,173,214,2
48309,173,354,5
48325,173,250,2
48329,173,322,13
48339,173,1555,34
48341,173,877,14
48347,173,345,25
48355,173,633,6
48375,173,2822,39
48381,173,775,6
48397,173,228,16
48401,173,250,2
48419,173,254,9
48423,173,340,4
48427,173,244,0
48439,173,8955,208
48441,173,376,5
48449,173,739,5
48453,173,6210,110
48469,173,241,8
48471,173,1912,28
48477,173,229,26
48479,173,874,22
48491,173,1337,32
49005,173,1283,1
49011,173,856,4
49021,173,214,0
49035,173,8878,102
49037,173,383,7
49043,173,463,0
49049,173,3136,21
49051,173,380,3
49053,173,806,0
49057,173,653,9
50007,173,586,39
51001,173,1031,14
51003,173,334,8
51510,173,2227,49
51013,173,2418,126
51029,173,552,3
51550,173,733,16
51041,173,2557,46
51047,173,795,9
51059,173,13419,435
51061,173,404,6
51069,173,456,4
51630,173,227,0
51640,173,223,11
51081,173,343,7
51650,173,264,5
51085,173,403,25
51660,173,889,23
51087,173,2413,138
51089,173,226,3
51095,173,242,15
51107,173,3585,83
51685,173,410,5
51683,173,1363,16
51117,173,234,24
51700,173,438,10
51710,173,737,7
51131,173,270,28
51139,173,263,24
51740,173,406,13
51149,173,213,0
51153,173,6879,133
51159,173,317,7
51760,173,1985,29
51770,173,313,10
51165,173,653,7
51171,173,540,27
51177,173,902,20
51179,173,924,5
51800,173,365,34
51810,173,988,27
51187,173,254,4
51840,173,286,3
53005,173,1495,76
53007,173,286,7
53011,173,685,30
53021,173,1278,29
53025,173,404,4
53033,173,9236,602
53053,173,2591,93
53057,173,485,15
53061,173,3678,162
53063,173,978,38
53067,173,219,5
53073,173,499,39
53077,173,6476,138
54003,173,432,10
54037,173,216,4
54039,173,266,20
55009,173,2580,39
55025,173,1101,32
55027,173,434,5
55039,173,290,6
55059,173,1416,39
55063,173,250,0
55079,173,10267,371
55087,173,396,8
55089,173,215,15
55101,173,2081,58
55105,173,881,23
55127,173,498,18
55131,173,321,13
55133,173,1003,38
55139,173,601,11
56013,173,329,9
56021,173,204,2
01001,174,442,9
01003,174,437,9
01005,174,277,1
01011,174,328,10
01013,174,578,26
01015,174,215,4
01017,174,528,27
01025,174,218,5
01031,174,317,1
01033,174,305,5
01039,174,229,2
01043,174,313,1
01045,174,205,0
01047,174,646,6
01049,174,418,5
01051,174,690,11
01055,174,422,12
01059,174,783,10
01065,174,267,18
01069,174,360,5
01073,174,3069,126
01077,174,299,4
01081,174,881,35
01083,174,275,0
01085,174,425,15
01089,174,733,6
01091,174,238,11
01095,174,1104,9
01097,174,3036,133
01101,174,3297,81
01103,174,766,2
01109,174,361,3
01113,174,370,0
01117,174,798,22
01115,174,212,2
01119,174,269,12
01123,174,520,70
01125,174,1619,31
01127,174,705,8
01131,174,248,8
02020,174,389,6
04001,174,2121,66
04003,174,372,6
04005,174,1541,90
04012,174,279,4
04013,174,31650,634
04015,174,723,73
04017,174,3037,95
04019,174,5587,242
04021,174,2459,50
04023,174,1498,13
04025,174,490,7
04027,174,4756,67
05007,174,2087,13
05031,174,401,5
05035,174,600,10
05045,174,290,3
05069,174,657,28
05077,174,576,1
05079,174,1036,11
05115,174,333,2
05119,174,1531,52
05125,174,210,2
05131,174,250,2
05133,174,592,6
05123,174,792,3
05139,174,227,13
05143,174,2531,18
05149,174,435,3
06001,174,5028,120
06013,174,2369,62
06019,174,3485,67
06025,174,4800,63
06029,174,3975,60
06031,174,2093,19
06037,174,85942,3137
06039,174,334,5
06041,174,1250,18
06047,174,661,9
06053,174,1291,12
06055,174,240,4
06059,174,10595,269
06061,174,519,9
06065,174,13800,424
06067,174,2242,67
06071,174,9361,234
06073,174,11159,338
06075,174,3188,48
06077,174,2400,48
06079,174,442,1
06081,174,2781,103
06083,174,2430,22
06085,174,3606,155
06087,174,296,3
06095,174,865,23
06097,174,935,5
06099,174,1688,35
06107,174,3177,113
06111,174,2030,43
06113,174,347,24
08001,174,3932,153
08005,174,4975,339
08013,174,1259,71
08014,174,280,28
08031,174,6663,367
08035,174,864,51
08037,174,656,8
08041,174,2113,116
08045,174,224,2
08059,174,2543,205
08069,174,680,29
08075,174,635,5
08085,174,201,12
08087,174,649,46
08101,174,358,24
08117,174,263,3
08123,174,2724,136
09001,174,16483,1362
09003,174,11414,1350
09005,174,1467,135
09007,174,1259,174
09009,174,12196,1063
09011,174,1214,101
09013,174,895,64
09015,174,584,14
10001,174,1620,84
10003,174,4682,197
10005,174,4501,154
11001,174,10058,535
12001,174,738,11
12005,174,205,4
12009,174,878,16
12011,174,11327,373
12015,174,597,75
12019,174,519,32
12021,174,3206,64
12023,174,232,3
12027,174,468,10
12031,174,3085,60
12033,174,1202,41
12035,174,237,5
12039,174,325,6
12047,174,302,2
12049,174,305,1
12051,174,763,22
12055,174,238,10
12057,174,5973,115
12061,174,409,15
12063,174,338,2
12069,174,763,20
12071,174,3665,149
12073,174,586,8
12077,174,221,1
12081,174,1977,126
12083,174,412,10
12085,174,1582,20
12086,174,26238,884
12091,174,420,6
12093,174,250,0
12095,174,5156,48
12097,174,1080,23
12099,174,10941,468
12101,174,872,17
12103,174,3854,117
12105,174,2225,78
12107,174,238,6
12113,174,350,9
12115,174,992,94
12117,174,1361,16
12109,174,496,7
12111,174,1226,41
12119,174,286,17
12121,174,290,18
12127,174,1263,53
13001,174,220,13
13005,174,204,4
13009,174,450,33
13013,174,423,25
13015,174,604,39
13021,174,609,37
13035,174,247,32
13045,174,635,39
13047,174,276,6
13051,174,807,33
13053,174,317,1
13057,174,1114,39
13059,174,391,15
13063,174,1631,76
13067,174,3969,229
13069,174,418,15
13071,174,748,17
13073,174,345,8
13077,174,554,14
13081,174,258,11
13089,174,4791,165
13087,174,244,8
13095,174,1854,152
13097,174,740,36
13099,174,255,31
13113,174,292,16
13115,174,426,15
13117,174,660,14
13121,174,5705,304
13127,174,308,3
13129,174,298,18
13135,174,6407,162
13137,174,639,34
13139,174,2946,58
13141,174,208,32
13145,174,252,8
13151,174,964,31
13153,174,513,20
13157,174,305,7
13177,174,381,22
13185,174,939,4
13205,174,436,38
13215,174,1213,34
13217,174,493,11
13223,174,470,13
13245,174,755,42
13247,174,379,9
13255,174,343,31
13261,174,536,49
13273,174,218,27
13275,174,372,33
13277,174,549,25
13285,174,1027,28
13293,174,323,43
13295,174,287,5
13297,174,346,25
13299,174,331,15
13313,174,800,10
13321,174,288,21
15003,174,568,11
16001,174,1307,22
16013,174,520,5
16027,174,470,6
16053,174,225,3
16083,174,518,26
17007,174,556,20
17019,174,781,12
17027,174,224,17
17031,174,87424,4423
17037,174,547,18
17043,174,8716,449
17077,174,324,18
17089,174,7485,252
17091,174,1241,61
17093,174,949,22
17097,174,9356,401
17115,174,219,21
17119,174,816,67
17111,174,1921,91
17113,174,254,13
17141,174,244,4
17143,174,434,26
17157,174,278,7
17161,174,812,28
17167,174,391,33
17163,174,1799,132
17177,174,248,5
17197,174,6398,310
17201,174,2903,85
18003,174,2442,105
18005,174,571,46
18011,174,411,43
18017,174,1628,10
18019,174,602,50
18023,174,274,2
18031,174,254,35
18035,174,409,48
18037,174,252,6
18039,174,2680,41
18043,174,347,45
18053,174,354,29
18057,174,1387,102
18059,174,397,34
18061,174,202,24
18063,174,1344,110
18065,174,215,15
18067,174,505,52
18071,174,434,4
18081,174,1228,125
18085,174,394,3
18087,174,398,6
18091,174,491,25
18089,174,4473,250
18095,174,631,73
18097,174,11083,715
18099,174,365,3
18105,174,211,28
18107,174,275,20
18109,174,314,32
18113,174,376,28
18127,174,630,38
18145,174,617,32
18141,174,1687,62
18157,174,542,8
18163,174,346,6
18167,174,213,9
18177,174,281,6
18181,174,249,10
19013,174,1899,56
19021,174,1669,10
19047,174,641,2
19049,174,1081,29
19059,174,207,2
19061,174,424,22
19099,174,298,17
19103,174,781,8
19113,174,1103,80
19115,174,355,13
19127,174,976,18
19139,174,586,43
19149,174,249,4
19153,174,5548,168
19155,174,629,11
19163,174,451,10
19167,174,422,0
19169,174,486,3
19171,174,432,29
19179,174,689,27
19181,174,214,2
19183,174,214,9
19193,174,3073,42
19197,174,338,0
20055,174,1554,10
20057,174,1926,10
20091,174,1310,80
20103,174,1132,7
20111,174,487,7
20173,174,896,25
20175,174,968,2
20177,174,515,9
20209,174,1956,78
21015,174,575,23
21031,174,246,14
21037,174,232,12
21059,174,386,8
21067,174,1284,21
21107,174,234,34
21111,174,3609,196
21117,174,726,37
21141,174,210,14
21177,174,509,8
21211,174,365,6
21227,174,1361,11
22001,174,669,34
22003,174,228,10
22005,174,1008,58
22007,174,330,14
22009,174,206,11
22015,174,668,28
22017,174,2920,223
22019,174,921,53
22031,174,318,18
22033,174,4398,265
22035,174,339,0
22037,174,271,32
22041,174,421,14
22045,174,482,42
22047,174,666,43
22051,174,8741,477
22053,174,240,7
22055,174,1440,33
22057,174,1027,83
22061,174,274,18
22063,174,690,36
22065,174,320,2
22071,174,7536,529
22073,174,1980,67
22075,174,239,17
22077,174,224,27
22079,174,1323,51
22087,174,601,23
22089,174,691,46
22093,174,334,28
22095,174,926,85
22097,174,484,55
22099,174,526,28
22101,174,393,35
22103,174,2043,172
22105,174,1123,42
22109,174,857,60
22111,174,378,20
22117,174,585,44
22119,174,323,9
22121,174,234,30
22125,174,226,14
22127,174,226,5
23001,174,453,4
23005,174,1542,58
23031,174,466,11
24003,174,4925,200
24005,174,7608,455
24510,174,7104,316
24009,174,398,23
24011,174,294,2
24013,174,1033,109
24015,174,462,29
24017,174,1330,86
24021,174,2414,116
24025,174,1063,61
24027,174,2441,80
24031,174,14181,723
24033,174,18430,661
24035,174,211,15
24037,174,599,46
24043,174,611,25
24045,174,1046,37
24047,174,275,17
25001,174,1517,138
25003,174,591,44
25005,174,8057,546
25009,174,15851,1077
25011,174,358,53
25013,174,6610,647
25015,174,946,107
25017,174,23609,1809
25021,174,9010,914
25023,174,8592,646
25025,174,19567,979
25027,174,12143,903
26005,174,301,6
26017,174,379,29
26021,174,915,60
26023,174,1043,25
26025,174,506,31
26037,174,201,11
26045,174,271,7
26049,174,2634,284
26065,174,859,29
26075,174,2055,52
26077,174,996,66
26081,174,4609,124
26087,174,557,38
26091,174,927,10
26093,174,591,29
26099,174,7404,904
26115,174,581,21
26121,174,786,49
26125,174,11740,1078
26139,174,983,51
26145,174,1203,120
26155,174,265,27
26147,174,530,48
26149,174,228,3
26157,174,248,26
26159,174,217,7
26161,174,2126,113
26163,174,22203,2691
27003,174,1910,103
27009,174,202,3
27013,174,227,2
27019,174,297,1
27027,174,528,37
27037,174,1941,83
27047,174,258,0
27053,174,10920,747
27067,174,560,1
27083,174,276,2
27099,174,802,2
27105,174,1632,6
27109,174,910,15
27123,174,4352,211
27131,174,754,4
27139,174,587,4
27141,174,276,4
27145,174,2137,19
27153,174,390,2
27163,174,898,38
27171,174,403,2
28001,174,232,18
28007,174,336,23
28011,174,208,13
28025,174,210,6
28029,174,476,11
28031,174,238,3
28033,174,912,14
28035,174,729,42
28047,174,464,7
28049,174,1536,33
28051,174,489,37
28059,174,402,16
28061,174,212,6
28067,174,928,47
28071,174,254,4
28073,174,341,7
28075,174,847,77
28079,174,503,16
28081,174,374,14
28083,174,420,47
28085,174,378,32
28087,174,384,10
28089,174,995,31
28095,174,311,27
28099,174,893,58
28101,174,323,8
28103,174,223,6
28105,174,420,19
28109,174,226,32
28113,174,278,11
28121,174,611,12
28123,174,700,14
28149,174,331,14
28151,174,302,9
28153,174,434,8
28163,174,395,6
29019,174,266,2
29021,174,809,3
29047,174,348,9
29077,174,261,8
29095,174,1030,27
29097,174,260,0
29099,174,465,21
29119,174,371,0
29145,174,279,2
29195,174,278,4
29183,174,959,72
29189,174,5878,551
29510,174,2319,154
30031,174,213,1
31001,174,282,11
31037,174,661,4
