articleID,commentType,recommendations,replyCount,min_since_pub
588e901d95d0e0392607d771,comment,3,0,1116
588e901d95d0e0392607d771,userReply,1,0,1135
588e901d95d0e0392607d771,comment,5,0,1163
588e901d95d0e0392607d771,comment,6,0,1167
588e901d95d0e0392607d771,comment,3,0,1194
588e901d95d0e0392607d771,comment,4,0,1201
588e901d95d0e0392607d771,comment,2,0,1226
588e901d95d0e0392607d771,comment,9,0,1232
588e901d95d0e0392607d771,comment,7,0,1251
588e901d95d0e0392607d771,comment,3,0,1546
588e901d95d0e0392607d771,comment,2,0,1606
588e901d95d0e0392607d771,comment,3,0,2261
588e901d95d0e0392607d771,comment,3,0,2359
588e901d95d0e0392607d771,comment,1,0,2391
588e901d95d0e0392607d771,comment,1,0,2570
588e901d95d0e0392607d771,comment,1,0,2652
588e901d95d0e0392607d771,comment,1,0,2738
588e901d95d0e0392607d771,comment,0,0,3009
588e901d95d0e0392607d771,comment,0,0,3690
588e901d95d0e0392607d771,comment,0,0,3974
588e901d95d0e0392607d771,comment,1,0,4355
588f5fc695d0e0392607d90e,comment,42,0,148
588f5fc695d0e0392607d90e,comment,26,6,150
588f5fc695d0e0392607d90e,comment,13,0,186
588f5fc695d0e0392607d90e,comment,16,0,198
588f5fc695d0e0392607d90e,comment,14,1,207
588f5fc695d0e0392607d90e,comment,3,2,217
588f5fc695d0e0392607d90e,comment,20,0,248
588f5fc695d0e0392607d90e,comment,10,0,257
588f5fc695d0e0392607d90e,comment,21,4,272
588f5fc695d0e0392607d90e,comment,12,0,284
588f5fc695d0e0392607d90e,comment,20,1,288
588f5fc695d0e0392607d90e,comment,2,0,300
588f5fc695d0e0392607d90e,comment,6,2,301
588f5fc695d0e0392607d90e,comment,16,0,301
588f5fc695d0e0392607d90e,comment,2,0,304
588f5fc695d0e0392607d90e,userReply,5,0,309
588f5fc695d0e0392607d90e,userReply,7,0,314
588f5fc695d0e0392607d90e,comment,14,0,317
588f5fc695d0e0392607d90e,userReply,2,0,318
588f5fc695d0e0392607d90e,userReply,9,0,319
588f5fc695d0e0392607d90e,comment,10,0,326
588f5fc695d0e0392607d90e,comment,10,4,328
588f5fc695d0e0392607d90e,comment,18,1,338
588f5fc695d0e0392607d90e,comment,22,0,342
588f5fc695d0e0392607d90e,comment,8,2,348
588f5fc695d0e0392607d90e,comment,18,0,355
588f5fc695d0e0392607d90e,userReply,6,0,360
588f5fc695d0e0392607d90e,userReply,2,0,365
588f5fc695d0e0392607d90e,userReply,0,0,370
588f5fc695d0e0392607d90e,comment,13,0,381
588f5fc695d0e0392607d90e,comment,5,0,384
588f5fc695d0e0392607d90e,comment,15,1,413
588f5fc695d0e0392607d90e,comment,9,0,415
588f5fc695d0e0392607d90e,comment,5,0,424
588f5fc695d0e0392607d90e,comment,2,0,424
588f5fc695d0e0392607d90e,userReply,0,0,436
588f5fc695d0e0392607d90e,comment,4,0,442
588f5fc695d0e0392607d90e,comment,1,0,454
588f5fc695d0e0392607d90e,userReply,2,0,459
588f5fc695d0e0392607d90e,comment,3,2,487
588f5fc695d0e0392607d90e,comment,7,1,523
588f5fc695d0e0392607d90e,comment,2,1,547
588f5fc695d0e0392607d90e,comment,10,0,557
588f5fc695d0e0392607d90e,userReply,3,0,578
588f5fc695d0e0392607d90e,comment,7,0,611
588f5fc695d0e0392607d90e,comment,2,0,627
588f5fc695d0e0392607d90e,userReply,4,0,640
588f5fc695d0e0392607d90e,comment,3,0,653
588f5fc695d0e0392607d90e,userReply,1,0,658
588f5fc695d0e0392607d90e,comment,5,0,703
588f5fc695d0e0392607d90e,userReply,2,0,721
588f5fc695d0e0392607d90e,comment,0,0,723
588f5fc695d0e0392607d90e,userReply,1,0,726
588f5fc695d0e0392607d90e,comment,2,1,865
588f5fc695d0e0392607d90e,userReply,3,0,1099
588f5fc695d0e0392607d90e,userReply,2,0,1104
588f5fc695d0e0392607d90e,comment,2,0,1232
588f5fc695d0e0392607d90e,comment,4,0,1248
588f5fc695d0e0392607d90e,comment,4,0,1255
588f5fc695d0e0392607d90e,comment,0,0,1270
588f5fc695d0e0392607d90e,comment,0,0,1378
588f5fc695d0e0392607d90e,comment,1,0,1890
588f5fc695d0e0392607d90e,userReply,0,0,1976
588f5fc695d0e0392607d90e,comment,2,0,2071
588f5fc695d0e0392607d90e,comment,3,0,2717
5898493995d0e0392607ece2,comment,1,2,169
5898493995d0e0392607ece2,comment,5,1,178
5898493995d0e0392607ece2,comment,6,2,188
5898493995d0e0392607ece2,comment,8,0,196
5898493995d0e0392607ece2,comment,31,0,206
5898493995d0e0392607ece2,comment,20,1,225
5898493995d0e0392607ece2,comment,30,1,230
5898493995d0e0392607ece2,comment,35,3,231
5898493995d0e0392607ece2,comment,5,0,260
5898493995d0e0392607ece2,comment,4,0,266
5898493995d0e0392607ece2,comment,1,0,268
5898493995d0e0392607ece2,comment,18,2,268
5898493995d0e0392607ece2,comment,9,6,276
5898493995d0e0392607ece2,comment,1,1,295
5898493995d0e0392607ece2,comment,12,3,313
5898493995d0e0392607ece2,comment,20,5,324
5898493995d0e0392607ece2,comment,3,0,341
5898493995d0e0392607ece2,comment,14,1,341
5898493995d0e0392607ece2,comment,3,0,353
5898493995d0e0392607ece2,comment,5,0,356
5898493995d0e0392607ece2,comment,9,2,358
5898493995d0e0392607ece2,comment,8,3,361
5898493995d0e0392607ece2,comment,10,1,379
5898493995d0e0392607ece2,comment,7,0,385
5898493995d0e0392607ece2,userReply,0,0,387
5898493995d0e0392607ece2,comment,13,2,392
5898493995d0e0392607ece2,comment,5,0,395
5898493995d0e0392607ece2,userReply,5,0,397
5898493995d0e0392607ece2,userReply,2,0,399
5898493995d0e0392607ece2,userReply,1,0,405
5898493995d0e0392607ece2,comment,3,0,407
5898493995d0e0392607ece2,comment,2,1,411
5898493995d0e0392607ece2,userReply,4,0,412
5898493995d0e0392607ece2,comment,7,1,413
5898493995d0e0392607ece2,comment,11,1,425
5898493995d0e0392607ece2,comment,4,1,431
5898493995d0e0392607ece2,comment,38,1,434
5898493995d0e0392607ece2,userReply,4,0,440
5898493995d0e0392607ece2,userReply,3,0,445
5898493995d0e0392607ece2,comment,5,0,445
5898493995d0e0392607ece2,userReply,2,0,446
5898493995d0e0392607ece2,userReply,4,0,449
5898493995d0e0392607ece2,userReply,0,0,450
5898493995d0e0392607ece2,userReply,1,0,451
5898493995d0e0392607ece2,userReply,3,0,452
5898493995d0e0392607ece2,comment,18,0,454
5898493995d0e0392607ece2,userReply,1,0,511
5898493995d0e0392607ece2,userReply,3,0,539
5898493995d0e0392607ece2,userReply,0,0,541
5898493995d0e0392607ece2,comment,14,0,628
5898493995d0e0392607ece2,comment,9,2,636
5898493995d0e0392607ece2,comment,12,1,641
5898493995d0e0392607ece2,userReply,1,0,648
5898493995d0e0392607ece2,userReply,4,0,669
5898493995d0e0392607ece2,comment,20,0,679
5898493995d0e0392607ece2,comment,3,0,685
5898493995d0e0392607ece2,userReply,2,0,705
5898493995d0e0392607ece2,comment,12,0,755
5898493995d0e0392607ece2,userReply,2,0,794
5898493995d0e0392607ece2,userReply,0,0,801
5898493995d0e0392607ece2,userReply,2,0,855
5898493995d0e0392607ece2,userReply,0,0,913
5898493995d0e0392607ece2,comment,5,0,948
5898493995d0e0392607ece2,userReply,2,0,991
5898493995d0e0392607ece2,userReply,0,0,1037
5898493995d0e0392607ece2,userReply,1,0,1412
5898493995d0e0392607ece2,comment,5,0,1459
5898493995d0e0392607ece2,comment,2,0,1561
5898493995d0e0392607ece2,comment,3,0,1645
5898493995d0e0392607ece2,comment,4,0,1718
5898493995d0e0392607ece2,comment,0,0,1800
5898493995d0e0392607ece2,userReply,1,0,1844
5898493995d0e0392607ece2,userReply,0,0,1868
5898493995d0e0392607ece2,comment,0,1,1942
5898493995d0e0392607ece2,comment,0,0,171947
58993d4e95d0e0392607ef21,comment,45,2,690
58993d4e95d0e0392607ef21,comment,14,2,694
58993d4e95d0e0392607ef21,comment,30,1,695
58993d4e95d0e0392607ef21,comment,3,0,705
58993d4e95d0e0392607ef21,comment,10,0,711
58993d4e95d0e0392607ef21,comment,18,0,713
58993d4e95d0e0392607ef21,comment,45,1,715
58993d4e95d0e0392607ef21,comment,38,1,721
58993d4e95d0e0392607ef21,comment,85,1,739
58993d4e95d0e0392607ef21,comment,4,1,742
58993d4e95d0e0392607ef21,comment,25,7,748
58993d4e95d0e0392607ef21,comment,20,0,750
58993d4e95d0e0392607ef21,comment,26,3,757
58993d4e95d0e0392607ef21,userReply,1,0,758
58993d4e95d0e0392607ef21,userReply,2,0,770
58993d4e95d0e0392607ef21,comment,11,1,782
58993d4e95d0e0392607ef21,comment,24,0,793
58993d4e95d0e0392607ef21,comment,10,0,798
58993d4e95d0e0392607ef21,comment,7,0,810
58993d4e95d0e0392607ef21,comment,4,1,810
58993d4e95d0e0392607ef21,userReply,2,0,812
58993d4e95d0e0392607ef21,userReply,1,0,821
58993d4e95d0e0392607ef21,comment,11,0,827
58993d4e95d0e0392607ef21,comment,5,0,839
58993d4e95d0e0392607ef21,comment,11,1,841
58993d4e95d0e0392607ef21,comment,36,0,862
58993d4e95d0e0392607ef21,comment,19,0,869
58993d4e95d0e0392607ef21,comment,25,0,901
58993d4e95d0e0392607ef21,comment,7,1,909
58993d4e95d0e0392607ef21,comment,1,0,947
58993d4e95d0e0392607ef21,comment,0,0,950
58993d4e95d0e0392607ef21,comment,0,0,973
58993d4e95d0e0392607ef21,comment,3,0,975
58993d4e95d0e0392607ef21,comment,2,0,984
58993d4e95d0e0392607ef21,userReply,1,0,1007
58993d4e95d0e0392607ef21,userReply,0,0,1013
58993d4e95d0e0392607ef21,userReply,0,0,1022
58993d4e95d0e0392607ef21,comment,2,0,1025
58993d4e95d0e0392607ef21,userReply,1,0,1058
58993d4e95d0e0392607ef21,userReply,0,0,1062
58993d4e95d0e0392607ef21,comment,1,0,1064
58993d4e95d0e0392607ef21,comment,2,0,1094
58993d4e95d0e0392607ef21,comment,1,1,1120
58993d4e95d0e0392607ef21,comment,0,0,1138
58993d4e95d0e0392607ef21,comment,0,0,1154
58993d4e95d0e0392607ef21,comment,1,0,1165
58993d4e95d0e0392607ef21,comment,0,0,1177
58993d4e95d0e0392607ef21,comment,0,0,1182
58993d4e95d0e0392607ef21,comment,1,0,1204
58993d4e95d0e0392607ef21,userReply,0,0,1234
58993d4e95d0e0392607ef21,comment,0,0,1238
58993d4e95d0e0392607ef21,comment,0,0,1412
58993d4e95d0e0392607ef21,comment,0,0,1413
58993d4e95d0e0392607ef21,comment,1,0,1463
58993d4e95d0e0392607ef21,comment,4,0,1997
589afb5995d0e0392607f344,comment,7,1,29
589afb5995d0e0392607f344,comment,23,1,49
589afb5995d0e0392607f344,comment,8,7,53
589afb5995d0e0392607f344,comment,10,0,78
589afb5995d0e0392607f344,comment,8,0,113
589afb5995d0e0392607f344,comment,21,0,116
589afb5995d0e0392607f344,comment,2,0,124
589afb5995d0e0392607f344,comment,3,4,128
589afb5995d0e0392607f344,comment,1,0,161
589afb5995d0e0392607f344,comment,10,0,171
589afb5995d0e0392607f344,comment,2,0,173
589afb5995d0e0392607f344,userReply,10,0,180
589afb5995d0e0392607f344,comment,2,0,206
589afb5995d0e0392607f344,userReply,3,0,249
589afb5995d0e0392607f344,userReply,1,0,250
589afb5995d0e0392607f344,comment,4,1,287
589afb5995d0e0392607f344,comment,3,2,302
589afb5995d0e0392607f344,comment,1,0,307
589afb5995d0e0392607f344,userReply,2,0,339
589afb5995d0e0392607f344,userReply,0,0,348
589afb5995d0e0392607f344,userReply,3,0,384
589afb5995d0e0392607f344,userReply,1,0,455
589afb5995d0e0392607f344,comment,2,1,465
589afb5995d0e0392607f344,userReply,0,0,910
58a190da95d0e024746361a1,comment,20,0,51
58a190da95d0e024746361a1,comment,3,0,63
58a190da95d0e024746361a1,comment,12,1,64
58a190da95d0e024746361a1,comment,4,0,65
58a190da95d0e024746361a1,comment,12,1,95
58a190da95d0e024746361a1,comment,24,0,110
58a190da95d0e024746361a1,comment,29,0,113
58a190da95d0e024746361a1,comment,3,0,126
58a190da95d0e024746361a1,comment,7,1,131
58a190da95d0e024746361a1,comment,14,0,166
58a190da95d0e024746361a1,comment,6,0,169
58a190da95d0e024746361a1,comment,6,0,180
58a190da95d0e024746361a1,comment,1,0,181
58a190da95d0e024746361a1,comment,12,0,194
58a190da95d0e024746361a1,comment,3,1,206
58a190da95d0e024746361a1,comment,2,0,214
58a190da95d0e024746361a1,comment,0,0,240
58a190da95d0e024746361a1,comment,4,0,244
58a190da95d0e024746361a1,comment,0,0,248
58a190da95d0e024746361a1,comment,2,0,249
58a190da95d0e024746361a1,comment,2,0,325
58a190da95d0e024746361a1,comment,3,0,357
58a190da95d0e024746361a1,comment,4,0,413
58a190da95d0e024746361a1,comment,3,0,426
58a190da95d0e024746361a1,comment,3,0,434
58a190da95d0e024746361a1,comment,3,0,435
58a190da95d0e024746361a1,comment,3,0,447
58a190da95d0e024746361a1,comment,2,0,486
58a190da95d0e024746361a1,comment,0,0,512
58a190da95d0e024746361a1,comment,4,0,529
58a190da95d0e024746361a1,comment,2,0,539
58a190da95d0e024746361a1,comment,4,0,551
58a190da95d0e024746361a1,comment,3,0,561
58a190da95d0e024746361a1,comment,2,0,591
58a190da95d0e024746361a1,comment,4,0,597
58a190da95d0e024746361a1,comment,2,0,623
58a190da95d0e024746361a1,comment,3,0,624
58a190da95d0e024746361a1,comment,2,0,632
58a190da95d0e024746361a1,comment,3,0,663
58a190da95d0e024746361a1,comment,2,0,682
58a190da95d0e024746361a1,comment,0,0,721
58a190da95d0e024746361a1,comment,3,0,789
58a190da95d0e024746361a1,comment,1,0,799
58a190da95d0e024746361a1,comment,4,0,1594
58a190da95d0e024746361a1,comment,4,0,1690
58a190da95d0e024746361a1,comment,0,0,1749
58a190da95d0e024746361a1,comment,1,0,1771
58a190da95d0e024746361a1,comment,0,0,1995
58a190da95d0e024746361a1,comment,1,0,2902
58a2e2b795d0e0247463654e,comment,37,0,28
58a2e2b795d0e0247463654e,comment,17,1,63
58a2e2b795d0e0247463654e,comment,33,0,74
58a2e2b795d0e0247463654e,comment,28,0,87
58a2e2b795d0e0247463654e,comment,9,0,94
58a2e2b795d0e0247463654e,comment,14,0,109
58a2e2b795d0e0247463654e,comment,29,3,121
58a2e2b795d0e0247463654e,comment,18,0,125
58a2e2b795d0e0247463654e,comment,10,0,129
58a2e2b795d0e0247463654e,userReply,36,0,138
58a2e2b795d0e0247463654e,comment,17,1,169
58a2e2b795d0e0247463654e,comment,19,1,208
58a2e2b795d0e0247463654e,comment,15,0,210
58a2e2b795d0e0247463654e,comment,1,0,218
58a2e2b795d0e0247463654e,comment,20,1,248
58a2e2b795d0e0247463654e,userReply,6,0,251
58a2e2b795d0e0247463654e,comment,5,0,268
58a2e2b795d0e0247463654e,comment,13,0,273
58a2e2b795d0e0247463654e,comment,4,0,315
58a2e2b795d0e0247463654e,comment,3,0,388
58a2e2b795d0e0247463654e,comment,6,0,388
58a2e2b795d0e0247463654e,comment,1,0,762
58a2e2b795d0e0247463654e,comment,1,0,882
58a2e2b795d0e0247463654e,comment,2,0,886
58a2e2b795d0e0247463654e,userReply,0,0,1086
58a2e2b795d0e0247463654e,comment,1,0,1089
58a2e2b795d0e0247463654e,comment,2,1,1136
58a2e2b795d0e0247463654e,comment,1,0,4915
58ab928295d0e02474637a60,comment,13,5,697
58ab928295d0e02474637a60,comment,21,0,716
58ab928295d0e02474637a60,comment,3,0,720
58ab928295d0e02474637a60,comment,43,0,732
58ab928295d0e02474637a60,comment,17,0,733
58ab928295d0e02474637a60,comment,7,5,736
58ab928295d0e02474637a60,comment,2,0,741
58ab928295d0e02474637a60,comment,2,0,749
58ab928295d0e02474637a60,comment,16,2,752
58ab928295d0e02474637a60,comment,6,0,753
58ab928295d0e02474637a60,comment,11,0,754
58ab928295d0e02474637a60,comment,6,0,757
58ab928295d0e02474637a60,comment,7,0,757
58ab928295d0e02474637a60,comment,4,0,768
58ab928295d0e02474637a60,comment,22,0,780
58ab928295d0e02474637a60,comment,32,0,786
58ab928295d0e02474637a60,comment,12,0,810
58ab928295d0e02474637a60,comment,8,0,815
58ab928295d0e02474637a60,comment,9,0,824
58ab928295d0e02474637a60,comment,8,0,841
58ab928295d0e02474637a60,comment,2,1,842
58ab928295d0e02474637a60,comment,1,0,849
58ab928295d0e02474637a60,comment,6,0,850
58ab928295d0e02474637a60,comment,4,0,854
58ab928295d0e02474637a60,comment,4,0,861
58ab928295d0e02474637a60,comment,6,1,863
58ab928295d0e02474637a60,userReply,1,0,873
58ab928295d0e02474637a60,userReply,1,0,879
58ab928295d0e02474637a60,comment,9,0,882
58ab928295d0e02474637a60,userReply,5,0,883
58ab928295d0e02474637a60,comment,34,0,887
58ab928295d0e02474637a60,userReply,4,0,893
58ab928295d0e02474637a60,comment,3,2,917
58ab928295d0e02474637a60,userReply,0,0,927
58ab928295d0e02474637a60,comment,3,0,940
58ab928295d0e02474637a60,comment,4,0,958
58ab928295d0e02474637a60,comment,7,0,968
58ab928295d0e02474637a60,userReply,0,0,980
58ab928295d0e02474637a60,comment,2,0,997
58ab928295d0e02474637a60,comment,4,0,1003
58ab928295d0e02474637a60,comment,5,0,1026
58ab928295d0e02474637a60,comment,4,0,1027
58ab928295d0e02474637a60,userReply,0,0,1028
58ab928295d0e02474637a60,comment,9,0,1117
58ab928295d0e02474637a60,comment,0,0,1121
58ab928295d0e02474637a60,userReply,0,0,1123
58ab928295d0e02474637a60,comment,2,0,1138
58ab928295d0e02474637a60,userReply,0,0,1147
58ab928295d0e02474637a60,userReply,2,0,1261
58ab928295d0e02474637a60,comment,5,0,1334
58ab928295d0e02474637a60,comment,0,0,2139
58ac1e4a95d0e02474637b48,comment,19,1,114
58ac1e4a95d0e02474637b48,comment,4,0,153
58ac1e4a95d0e02474637b48,comment,3,1,156
58ac1e4a95d0e02474637b48,comment,0,0,162
58ac1e4a95d0e02474637b48,comment,12,1,174
58ac1e4a95d0e02474637b48,comment,13,0,199
58ac1e4a95d0e02474637b48,comment,3,0,203
58ac1e4a95d0e02474637b48,comment,7,0,204
58ac1e4a95d0e02474637b48,comment,1,0,238
58ac1e4a95d0e02474637b48,comment,3,0,242
58ac1e4a95d0e02474637b48,comment,3,0,249
58ac1e4a95d0e02474637b48,comment,2,0,277
58ac1e4a95d0e02474637b48,comment,0,0,297
58ac1e4a95d0e02474637b48,comment,2,0,301
58ac1e4a95d0e02474637b48,comment,3,0,322
58ac1e4a95d0e02474637b48,comment,1,1,324
58ac1e4a95d0e02474637b48,comment,0,0,399
58ac1e4a95d0e02474637b48,comment,1,0,584
58ac1e4a95d0e02474637b48,comment,0,1,1567
58ac1e4a95d0e02474637b48,comment,1,0,1611
58ad702095d0e02474637e98,comment,21,5,65
58ad702095d0e02474637e98,comment,3,0,153
58ad702095d0e02474637e98,comment,2,0,163
58ad702095d0e02474637e98,comment,2,0,169
58ad702095d0e02474637e98,comment,14,1,171
58ad702095d0e02474637e98,comment,6,1,173
58ad702095d0e02474637e98,comment,6,1,176
58ad702095d0e02474637e98,comment,6,0,181
58ad702095d0e02474637e98,comment,8,0,191
58ad702095d0e02474637e98,comment,8,0,194
58ad702095d0e02474637e98,comment,6,0,205
58ad702095d0e02474637e98,comment,0,0,262
58ad702095d0e02474637e98,comment,4,1,284
58ad702095d0e02474637e98,comment,1,0,285
58ad702095d0e02474637e98,userReply,1,0,287
58ad702095d0e02474637e98,userReply,1,0,398
58ad702095d0e02474637e98,comment,0,0,419
58ad702095d0e02474637e98,comment,1,0,521
58ad702095d0e02474637e98,comment,0,0,540
58ad702095d0e02474637e98,comment,1,0,547
58ad702095d0e02474637e98,comment,1,0,576
58ad702095d0e02474637e98,comment,0,0,1591
58ad702095d0e02474637e98,comment,1,0,1657
58ad702095d0e02474637e98,userReply,1,0,1676
58aec19395d0e02474638207,comment,15,0,66
58aec19395d0e02474638207,comment,1,1,67
58aec19395d0e02474638207,comment,14,4,122
58aec19395d0e02474638207,comment,2,0,136
58aec19395d0e02474638207,comment,5,3,160
58aec19395d0e02474638207,comment,4,0,191
58aec19395d0e02474638207,comment,4,0,193
58aec19395d0e02474638207,comment,3,0,207
58aec19395d0e02474638207,comment,9,0,208
58aec19395d0e02474638207,comment,7,0,209
58aec19395d0e02474638207,userReply,5,0,223
58aec19395d0e02474638207,userReply,0,0,225
58aec19395d0e02474638207,comment,5,0,227
58aec19395d0e02474638207,userReply,0,0,235
58aec19395d0e02474638207,userReply,2,0,252
58aec19395d0e02474638207,comment,4,3,262
58aec19395d0e02474638207,comment,3,0,269
58aec19395d0e02474638207,comment,2,2,310
58aec19395d0e02474638207,comment,7,0,313
58aec19395d0e02474638207,userReply,4,0,323
58aec19395d0e02474638207,userReply,9,0,325
58aec19395d0e02474638207,userReply,5,0,329
58aec19395d0e02474638207,comment,7,0,335
58aec19395d0e02474638207,userReply,2,0,345
58aec19395d0e02474638207,userReply,7,0,362
58aec19395d0e02474638207,comment,0,0,399
58aec19395d0e02474638207,comment,2,0,668
58aec19395d0e02474638207,userReply,0,0,1781
58aec19395d0e02474638207,userReply,0,0,1786
58aec19395d0e02474638207,comment,0,0,4911
58b0133195d0e024746385c0,comment,9,1,49
58b0133195d0e024746385c0,comment,27,1,62
58b0133195d0e024746385c0,comment,30,2,75
58b0133195d0e024746385c0,comment,16,2,89
58b0133195d0e024746385c0,comment,13,0,93
58b0133195d0e024746385c0,userReply,14,0,129
58b0133195d0e024746385c0,comment,12,0,145
58b0133195d0e024746385c0,comment,1,1,168
58b0133195d0e024746385c0,comment,1,0,179
58b0133195d0e024746385c0,comment,1,0,208
58b0133195d0e024746385c0,userReply,4,0,211
58b0133195d0e024746385c0,userReply,16,0,211
58b0133195d0e024746385c0,comment,18,0,219
58b0133195d0e024746385c0,comment,5,0,241
58b0133195d0e024746385c0,comment,4,0,257
58b0133195d0e024746385c0,comment,6,0,261
58b0133195d0e024746385c0,comment,1,0,285
58b0133195d0e024746385c0,userReply,4,0,288
58b0133195d0e024746385c0,comment,3,1,320
58b0133195d0e024746385c0,comment,1,0,525
58b0133195d0e024746385c0,comment,1,0,582
58b0133195d0e024746385c0,comment,1,0,1193
58b4e68195d0e024902fc90b,comment,13,2,603
58b4e68195d0e024902fc90b,comment,6,3,623
58b4e68195d0e024902fc90b,comment,5,1,648
58b4e68195d0e024902fc90b,comment,11,3,649
58b4e68195d0e024902fc90b,comment,14,0,662
58b4e68195d0e024902fc90b,comment,7,0,690
58b4e68195d0e024902fc90b,comment,26,0,691
58b4e68195d0e024902fc90b,comment,12,2,691
58b4e68195d0e024902fc90b,comment,18,1,692
58b4e68195d0e024902fc90b,comment,20,0,697
58b4e68195d0e024902fc90b,comment,15,1,707
58b4e68195d0e024902fc90b,userReply,10,0,710
58b4e68195d0e024902fc90b,comment,18,0,711
58b4e68195d0e024902fc90b,comment,8,0,717
58b4e68195d0e024902fc90b,comment,18,1,718
58b4e68195d0e024902fc90b,comment,7,0,727
58b4e68195d0e024902fc90b,comment,5,0,735
58b4e68195d0e024902fc90b,userReply,5,0,751
58b4e68195d0e024902fc90b,userReply,1,0,753
58b4e68195d0e024902fc90b,comment,9,0,776
58b4e68195d0e024902fc90b,comment,13,1,780
58b4e68195d0e024902fc90b,userReply,6,0,781
58b4e68195d0e024902fc90b,userReply,1,0,801
58b4e68195d0e024902fc90b,comment,11,0,807
58b4e68195d0e024902fc90b,userReply,0,0,808
58b4e68195d0e024902fc90b,comment,1,0,814
58b4e68195d0e024902fc90b,comment,6,0,818
58b4e68195d0e024902fc90b,comment,16,0,828
58b4e68195d0e024902fc90b,comment,3,0,860
58b4e68195d0e024902fc90b,comment,5,0,897
58b4e68195d0e024902fc90b,comment,5,0,996
58b4e68195d0e024902fc90b,comment,5,0,1109
58b4e68195d0e024902fc90b,userReply,0,0,1115
58b4e68195d0e024902fc90b,comment,3,0,1153
58b4e68195d0e024902fc90b,userReply,2,0,1203
58b4e68195d0e024902fc90b,comment,3,0,1274
58b4e68195d0e024902fc90b,userReply,0,0,1363
58b4e68195d0e024902fc90b,comment,3,0,1515
58b4e68195d0e024902fc90b,userReply,1,0,2092
58b76e9c95d0e024902fd048,comment,3,0,66
58b76e9c95d0e024902fd048,comment,8,0,113
58b76e9c95d0e024902fd048,comment,26,0,636
58b76e9c95d0e024902fd048,comment,7,0,795
58b76e9c95d0e024902fd048,comment,7,0,813
58b76e9c95d0e024902fd048,comment,3,0,839
58b76e9c95d0e024902fd048,comment,5,0,869
58b76e9c95d0e024902fd048,comment,6,0,879
58b76e9c95d0e024902fd048,comment,2,0,922
58b76e9c95d0e024902fd048,comment,5,0,943
58b76e9c95d0e024902fd048,comment,5,0,949
58b76e9c95d0e024902fd048,comment,0,0,962
58b76e9c95d0e024902fd048,comment,7,0,977
58b76e9c95d0e024902fd048,comment,8,0,988
58b76e9c95d0e024902fd048,comment,3,0,1044
58b76e9c95d0e024902fd048,comment,13,0,1072
58b76e9c95d0e024902fd048,comment,3,0,1195
58b76e9c95d0e024902fd048,comment,8,0,1276
58b76e9c95d0e024902fd048,comment,0,0,1323
58b76e9c95d0e024902fd048,comment,9,0,1491
58b8a9ad95d0e024902fd3ec,comment,6,1,839
58b8a9ad95d0e024902fd3ec,comment,12,0,842
58b8a9ad95d0e024902fd3ec,comment,7,0,855
58b8a9ad95d0e024902fd3ec,comment,12,0,858
58b8a9ad95d0e024902fd3ec,comment,2,0,868
58b8a9ad95d0e024902fd3ec,comment,3,0,876
58b8a9ad95d0e024902fd3ec,comment,19,0,881
58b8a9ad95d0e024902fd3ec,comment,1,0,887
58b8a9ad95d0e024902fd3ec,comment,8,0,902
58b8a9ad95d0e024902fd3ec,comment,3,0,907
58b8a9ad95d0e024902fd3ec,comment,4,0,922
58b8a9ad95d0e024902fd3ec,comment,4,0,928
58b8a9ad95d0e024902fd3ec,comment,1,0,955
58b8a9ad95d0e024902fd3ec,comment,9,0,961
58b8a9ad95d0e024902fd3ec,comment,6,0,1001
58b8a9ad95d0e024902fd3ec,comment,7,0,1003
58b8a9ad95d0e024902fd3ec,comment,6,1,1011
58b8a9ad95d0e024902fd3ec,comment,4,1,1080
58b8a9ad95d0e024902fd3ec,comment,6,0,1081
58b8a9ad95d0e024902fd3ec,comment,7,1,1092
58b8a9ad95d0e024902fd3ec,comment,5,0,1094
58b8a9ad95d0e024902fd3ec,comment,3,0,1127
58b8a9ad95d0e024902fd3ec,comment,1,1,1149
58b8a9ad95d0e024902fd3ec,comment,2,0,1154
58b8a9ad95d0e024902fd3ec,comment,6,0,1154
58b8a9ad95d0e024902fd3ec,comment,8,2,1202
58b8a9ad95d0e024902fd3ec,comment,2,1,1283
58b8a9ad95d0e024902fd3ec,userReply,4,0,1368
58b8a9ad95d0e024902fd3ec,comment,1,0,1451
58b8a9ad95d0e024902fd3ec,userReply,1,0,1584
58b8a9ad95d0e024902fd3ec,comment,2,0,1641
58b8a9ad95d0e024902fd3ec,comment,1,0,2679
58b8c01b95d0e024902fd426,comment,5,2,128
58b8c01b95d0e024902fd426,comment,21,0,180
58b8c01b95d0e024902fd426,comment,12,0,317
58b8c01b95d0e024902fd426,comment,2,0,627
58b8c01b95d0e024902fd426,comment,4,0,655
58b8c01b95d0e024902fd426,comment,4,0,669
58b8c01b95d0e024902fd426,comment,0,0,681
58b8c01b95d0e024902fd426,comment,3,1,703
58b8c01b95d0e024902fd426,comment,10,0,719
58b8c01b95d0e024902fd426,comment,16,0,721
58b8c01b95d0e024902fd426,comment,6,0,727
58b8c01b95d0e024902fd426,comment,8,1,754
58b8c01b95d0e024902fd426,userReply,15,0,784
58b8c01b95d0e024902fd426,comment,2,1,873
