"host","bytes","date","time","day","url_type"
"whitman-asy-46.rutgers.edu",27063,185,14,"Tuesday","html"
"whitman-asy-46.rutgers.edu",3635,185,14,"Tuesday","gif"
"whitman-asy-46.rutgers.edu",263,185,14,"Tuesday","gif"
"winter2.bcm.tju.edu",3998,188,13,"Friday","html"
"winter2.bcm.tju.edu",40310,188,13,"Friday","gif"
"winter2.bcm.tju.edu",786,188,13,"Friday","gif"
"winter2.bcm.tju.edu",1204,188,13,"Friday","gif"
"winter2.bcm.tju.edu",7634,188,13,"Friday","html"
"winter2.bcm.tju.edu",31631,188,13,"Friday","gif"
"winter2.bcm.tju.edu",52491,188,13,"Friday","jpg"
"winter2.bcm.tju.edu",34029,188,13,"Friday","jpg"
"wok-46.memphis.edu",3714,233,18,"Monday","pl"
"wound-lab1.ucsf.edu",180224,216,10,"Friday","mpg"
"wound-lab1.ucsf.edu",163840,216,10,"Friday","mpg"
"wound-lab1.ucsf.edu",305722,216,10,"Friday","mpg"
"wound-lab1.ucsf.edu",30067,216,10,"Friday","gif"
"wound-lab1.ucsf.edu",79088,216,10,"Friday","gif"
"wound-lab1.ucsf.edu",45632,216,10,"Friday","gif"
"wqg_11.wq.ncsu.edu",27063,242,12,"Wednesday","html"
"wqg_11.wq.ncsu.edu",3635,242,12,"Wednesday","gif"
"wqg_11.wq.ncsu.edu",263,242,12,"Wednesday","gif"
"wronski.math.grin.edu",3260,194,13,"Thursday","html"
"wronski.math.grin.edu",18149,194,13,"Thursday","gif"
"wronski.math.grin.edu",1173,194,13,"Thursday","gif"
"wronski.math.grin.edu",1204,194,13,"Thursday","gif"
"wronski.math.grin.edu",712,194,13,"Thursday","txt"
"wronski.math.grin.edu",18149,194,13,"Thursday","gif"
"wronski.math.grin.edu",1204,194,13,"Thursday","gif"
"wronski.math.grin.edu",5086,194,13,"Thursday","txt"
"ws274.uncc.edu",7634,185,21,"Tuesday","html"
"ws274.uncc.edu",84494,185,21,"Tuesday","jpg"
"ws274.uncc.edu",66202,185,21,"Tuesday","jpg"
"ws274.uncc.edu",0,185,21,"Tuesday","jpg"
"ws274.uncc.edu",45966,185,22,"Tuesday","jpg"
"ws274.uncc.edu",52491,185,22,"Tuesday","jpg"
"ws43.lab02.wwu.edu",4179,183,16,"Sunday","gif"
"ws43.lab02.wwu.edu",84907,183,16,"Sunday","html"
"ws43.lab02.wwu.edu",1713,183,16,"Sunday","gif"
"ws43.lab02.wwu.edu",1204,183,16,"Sunday","gif"
"ws43.lab02.wwu.edu",71656,183,16,"Sunday","html"
"ws43.lab02.wwu.edu",28219,183,16,"Sunday","gif"
"ws43.lab02.wwu.edu",55666,184,17,"Monday","gif"
"ws5.cc.ysu.edu",8677,215,8,"Thursday","html"
"ws5.cc.ysu.edu",11853,215,8,"Thursday","gif"
"ws5.cc.ysu.edu",786,215,8,"Thursday","gif"
"ws5.cc.ysu.edu",1204,215,8,"Thursday","gif"
"ws5.cc.ysu.edu",11137,215,8,"Thursday","html"
"ws5.cc.ysu.edu",8083,215,8,"Thursday","gif"
"ws5.cc.ysu.edu",1713,215,8,"Thursday","gif"
"ws5.cc.ysu.edu",1173,215,8,"Thursday","gif"
"www-gateway.eng.ohio-state.edu",3381,220,7,"Tuesday","html"
"www-gateway.eng.ohio-state.edu",12054,220,7,"Tuesday","gif"
"www-gateway.eng.ohio-state.edu",1121554,220,7,"Tuesday","mpg"
"x2s4p3.dialin.iupui.edu",7067,192,19,"Tuesday","other"
"x2s4p3.dialin.iupui.edu",5866,192,19,"Tuesday","gif"
"x2s4p3.dialin.iupui.edu",786,192,19,"Tuesday","gif"
"x2s4p3.dialin.iupui.edu",363,192,19,"Tuesday","gif"
"x2s4p3.dialin.iupui.edu",234,192,19,"Tuesday","gif"
"x2s4p3.dialin.iupui.edu",669,192,19,"Tuesday","gif"
"x2s4p3.dialin.iupui.edu",7634,192,19,"Tuesday","html"
"xbb009.oscs.montana.edu",1733,241,8,"Tuesday","gif"
"xyplex4-1-19.ucs.indiana.edu",37383,204,9,"Sunday","jpg"
"xyplex4-1-19.ucs.indiana.edu",18050,204,9,"Sunday","jpg"
"xyplex4-1-19.ucs.indiana.edu",46402,204,9,"Sunday","jpg"
"xyplex4-1-19.ucs.indiana.edu",58848,204,9,"Sunday","jpg"
"xyplex4-1-19.ucs.indiana.edu",509,204,9,"Sunday","xbm"
"xyplex4-1-19.ucs.indiana.edu",509,204,9,"Sunday","xbm"
"xyplex4-1-19.ucs.indiana.edu",527,204,9,"Sunday","xbm"
"xyplex4-1-19.ucs.indiana.edu",527,204,9,"Sunday","xbm"
"zeus16123.cc.odu.edu",49152,186,4,"Wednesday","mpg"
"zeus16123.cc.odu.edu",305722,186,4,"Wednesday","mpg"
"199.234.151.56.du.nauticom.net",786,218,19,"Sunday","gif"
"199.234.151.56.du.nauticom.net",5866,218,19,"Sunday","gif"
"199.234.151.56.du.nauticom.net",363,218,19,"Sunday","gif"
"199.234.151.56.du.nauticom.net",234,218,19,"Sunday","gif"
"199.234.151.56.du.nauticom.net",669,218,19,"Sunday","gif"
"492.rahul.net",1204,198,16,"Monday","gif"
"492.rahul.net",1713,198,16,"Monday","gif"
"492.rahul.net",1173,198,16,"Monday","gif"
"6053.netusa1.net",9866,205,8,"Monday","html"
"6053.netusa1.net",25218,205,8,"Monday","gif"
"6053.netusa1.net",1414,205,8,"Monday","gif"
"6053.netusa1.net",4441,205,8,"Monday","gif"
"6053.netusa1.net",13372,205,8,"Monday","gif"
"6053.netusa1.net",1204,205,8,"Monday","gif"
"6053.netusa1.net",363,205,8,"Monday","gif"
"6053.netusa1.net",234,205,8,"Monday","gif"
"6053.netusa1.net",669,205,8,"Monday","gif"
"a01.ppp.mo.net",7034,219,6,"Monday","other"
"a01.ppp.mo.net",5866,219,6,"Monday","gif"
"a01.ppp.mo.net",786,219,6,"Monday","gif"
"a01.ppp.mo.net",363,219,6,"Monday","gif"
"a01.ppp.mo.net",234,219,6,"Monday","gif"
"a01.ppp.mo.net",669,219,6,"Monday","gif"
"a01.ppp.mo.net",3723,219,6,"Monday","html"
"a01.ppp.mo.net",1204,219,6,"Monday","gif"
"a07.ppp.mo.net",9867,189,13,"Saturday","html"
"a07.ppp.mo.net",25218,189,13,"Saturday","gif"
"a07.ppp.mo.net",1414,189,13,"Saturday","gif"
"a07.ppp.mo.net",4441,189,13,"Saturday","gif"
"a07.ppp.mo.net",13372,189,13,"Saturday","gif"
"a07.ppp.mo.net",1204,189,13,"Saturday","gif"
"a07.ppp.mo.net",363,189,13,"Saturday","gif"
"a07.ppp.mo.net",234,189,13,"Saturday","gif"
"a07.ppp.mo.net",669,189,13,"Saturday","gif"
"a64209.dial.tip.net",8677,223,23,"Friday","html"
"a64209.dial.tip.net",11853,223,23,"Friday","gif"
"a64209.dial.tip.net",786,223,23,"Friday","gif"
"a64209.dial.tip.net",1204,223,23,"Friday","gif"
"a64209.dial.tip.net",4714,223,23,"Friday","html"
"a64209.dial.tip.net",4179,223,23,"Friday","gif"
"a64209.dial.tip.net",1713,223,23,"Friday","gif"
"a64209.dial.tip.net",1173,223,23,"Friday","gif"
"afletch.earthlink.net",3260,229,22,"Thursday","html"
"afletch.earthlink.net",18149,229,22,"Thursday","gif"
"afletch.earthlink.net",44877,229,22,"Thursday","html"
"afletch.earthlink.net",44877,229,22,"Thursday","html"
"afletch.earthlink.net",11175,229,22,"Thursday","gif"
"afletch.earthlink.net",3635,229,22,"Thursday","gif"
"afletch.earthlink.net",4209,229,22,"Thursday","gif"
"ams82.pi.net",7034,218,13,"Sunday","html"
"ams82.pi.net",5866,218,13,"Sunday","gif"
"ams82.pi.net",786,218,13,"Sunday","gif"
"ams82.pi.net",363,218,13,"Sunday","gif"
"ams82.pi.net",234,218,13,"Sunday","gif"
"ams82.pi.net",669,218,13,"Sunday","gif"
"anc-p2-73.alaska.net",3260,198,14,"Monday","html"
"anc-p2-73.alaska.net",18149,198,14,"Monday","gif"
"anc-p2-73.alaska.net",1204,198,14,"Monday","gif"
"anc-p2-73.alaska.net",1173,198,14,"Monday","gif"
"anc-p2-73.alaska.net",2261,198,14,"Monday","txt"
"annex03-port06.comm.net",3985,183,14,"Sunday","other"
"annex03-port06.comm.net",40310,183,14,"Sunday","gif"
"annex03-port06.comm.net",1204,183,14,"Sunday","gif"
"annex03-port06.comm.net",786,183,14,"Sunday","gif"
"annex03-port06.comm.net",12290,183,14,"Sunday","html"
"annex03-port06.comm.net",12054,183,14,"Sunday","gif"
"annex03-port06.comm.net",1713,183,14,"Sunday","gif"
"aquaduct.pipex.net",7634,183,10,"Sunday","html"
"aquaduct.pipex.net",46888,183,10,"Sunday","jpg"
"aragorn14.kingston.net",7071,196,21,"Saturday","other"
"aragorn14.kingston.net",5866,196,21,"Saturday","gif"
"aragorn14.kingston.net",786,196,21,"Saturday","gif"
"aragorn14.kingston.net",363,196,21,"Saturday","gif"
"aragorn14.kingston.net",234,196,21,"Saturday","gif"
"aragorn14.kingston.net",669,196,21,"Saturday","gif"
"aragorn14.kingston.net",3381,196,21,"Saturday","html"
"aragorn14.kingston.net",12054,196,21,"Saturday","gif"
"arfai.tor.hookup.net",3258,184,22,"Monday","html"
"arfai.tor.hookup.net",18149,184,22,"Monday","gif"
"arfai.tor.hookup.net",3047,184,22,"Monday","gif"
"arfai.tor.hookup.net",3635,184,22,"Monday","gif"
"arfai.tor.hookup.net",18114,184,22,"Monday","html"
"arfai.tor.hookup.net",12859,184,22,"Monday","gif"
"arfai.tor.hookup.net",4209,184,22,"Monday","gif"
"arfai.tor.hookup.net",3985,186,20,"Wednesday","other"
"arn22.pi.net",8677,227,10,"Tuesday","html"
"arn22.pi.net",11910,227,10,"Tuesday","html"
"arn22.pi.net",8083,227,10,"Tuesday","gif"
"arn22.pi.net",4673,227,10,"Tuesday","other"
"arn22.pi.net",2443,227,10,"Tuesday","html"
"arn22.pi.net",8657,227,10,"Tuesday","html"
"arn22.pi.net",46053,227,10,"Tuesday","gif"
"arnetpc-216.arn.net",7074,184,22,"Monday","html"
"arnetpc-216.arn.net",5866,184,22,"Monday","gif"
"arnetpc-216.arn.net",363,184,22,"Monday","gif"
"arnetpc-216.arn.net",234,184,22,"Monday","gif"
"arnetpc-216.arn.net",669,184,22,"Monday","gif"
"arthurh.tiac.net",7634,188,6,"Friday","html"
"arthurh.tiac.net",45966,188,6,"Friday","jpg"
"arthurh.tiac.net",25439,188,6,"Friday","jpg"
"arthurh.tiac.net",39654,188,6,"Friday","jpg"
"as3a-p05.mts.net",11996,235,13,"Wednesday","html"
"as3a-p05.mts.net",8083,235,13,"Wednesday","gif"
"as3a-p05.mts.net",4745,235,13,"Wednesday","other"
"as3a-p05.mts.net",46053,235,13,"Wednesday","gif"
"as3a-p05.mts.net",3714,235,13,"Wednesday","pl"
"as3a-p05.mts.net",13994,235,13,"Wednesday","gif"
"ashap.port.net",3258,191,19,"Monday","html"
"ashap.port.net",18149,191,19,"Monday","gif"
"ashap.port.net",3047,191,19,"Monday","gif"
"ashap.port.net",3635,191,19,"Monday","gif"
"ashap.port.net",18114,191,19,"Monday","html"
"ashap.port.net",12859,191,19,"Monday","gif"
"ashap.port.net",4209,191,19,"Monday","gif"
"asn5.whidbey.net",20100,204,2,"Sunday","html"
"asn5.whidbey.net",5978,204,2,"Sunday","gif"
"asn5.whidbey.net",1204,204,2,"Sunday","gif"
"asn5.whidbey.net",1713,204,2,"Sunday","gif"
"asn5.whidbey.net",1173,204,2,"Sunday","gif"
"asn5.whidbey.net",4673,217,21,"Saturday","other"
"aux29.plano.net",7089,235,4,"Wednesday","html"
"aux29.plano.net",5866,235,4,"Wednesday","gif"
"aux29.plano.net",786,235,4,"Wednesday","gif"
"aux29.plano.net",363,235,4,"Wednesday","gif"
"aux29.plano.net",234,235,4,"Wednesday","gif"
"aux29.plano.net",669,235,4,"Wednesday","gif"
"aux39.plano.net",3985,183,20,"Sunday","html"
"aux39.plano.net",40310,183,20,"Sunday","gif"
"aux39.plano.net",786,183,20,"Sunday","gif"
"aux39.plano.net",1204,183,20,"Sunday","gif"
"babrams.icsi.net",36902,189,18,"Saturday","gif"
"babrams.icsi.net",7634,189,18,"Saturday","html"
"babrams.icsi.net",31631,189,18,"Saturday","gif"
"babrams.icsi.net",46888,189,18,"Saturday","jpg"
"babrams.icsi.net",30995,189,18,"Saturday","gif"
"babrams.icsi.net",25814,189,18,"Saturday","gif"
"babrams.icsi.net",21957,189,18,"Saturday","gif"
"babrams.icsi.net",48305,189,18,"Saturday","gif"
"babrams.icsi.net",64939,189,18,"Saturday","gif"
"babu.demon.net",7280,209,6,"Friday","other"
"babu.demon.net",5866,209,6,"Friday","gif"
"babu.demon.net",786,209,6,"Friday","gif"
"babu.demon.net",363,209,6,"Friday","gif"
"babu.demon.net",234,209,6,"Friday","gif"
"babu.demon.net",669,209,6,"Friday","gif"
"babu.demon.net",14298,209,6,"Friday","gif"
"bad00231.slip.digex.net",9630,243,15,"Thursday","html"
"bad00231.slip.digex.net",25218,243,15,"Thursday","gif"
"bad00231.slip.digex.net",4441,243,15,"Thursday","gif"
"bad00231.slip.digex.net",13372,243,15,"Thursday","gif"
"bad00231.slip.digex.net",1204,243,15,"Thursday","gif"
"bad00231.slip.digex.net",363,243,15,"Thursday","gif"
"bad00231.slip.digex.net",669,243,15,"Thursday","gif"
"bad00231.slip.digex.net",234,243,15,"Thursday","gif"
"bd99-1.breda.nl.net",7071,196,9,"Saturday","html"
"bd99-1.breda.nl.net",5866,196,9,"Saturday","gif"
"bd99-1.breda.nl.net",786,196,9,"Saturday","gif"
"bd99-1.breda.nl.net",363,196,9,"Saturday","gif"
"bd99-1.breda.nl.net",234,196,9,"Saturday","gif"
"bd99-1.breda.nl.net",669,196,9,"Saturday","gif"
"bhb19.acadia.net",3985,185,19,"Tuesday","other"
"bhb19.acadia.net",40310,185,19,"Tuesday","gif"
"bhb19.acadia.net",786,185,19,"Tuesday","gif"
"bhb19.acadia.net",1204,185,19,"Tuesday","gif"
"bhb19.acadia.net",4535,185,19,"Tuesday","html"
"bhb19.acadia.net",61490,185,19,"Tuesday","gif"
"bigbull.surf.tach.net",27063,241,11,"Tuesday","html"
"bigbull.surf.tach.net",3635,241,11,"Tuesday","gif"
"bigbull.surf.tach.net",263,241,11,"Tuesday","gif"
"bill.igs.net",9867,203,21,"Saturday","html"
"bill.igs.net",1414,203,21,"Saturday","gif"
"bill.igs.net",13372,203,21,"Saturday","gif"
"bill.igs.net",25218,203,21,"Saturday","gif"
"bill.igs.net",4441,203,21,"Saturday","gif"
"bill.igs.net",1204,203,21,"Saturday","gif"
"bill.igs.net",363,203,21,"Saturday","gif"
"bill.igs.net",234,203,21,"Saturday","gif"
"bill.igs.net",669,203,21,"Saturday","gif"
"blukens.illuminet.net",3841,224,21,"Saturday","html"
"blukens.illuminet.net",16979,224,21,"Saturday","gif"
"blukens.illuminet.net",3635,224,21,"Saturday","gif"
"blukens.illuminet.net",4209,224,21,"Saturday","gif"
"blukens.illuminet.net",2747,224,21,"Saturday","html"
"blukens.illuminet.net",14120,224,21,"Saturday","gif"
"blukens.illuminet.net",509,224,21,"Saturday","xbm"
"blukens.illuminet.net",527,224,21,"Saturday","xbm"
"bobjoy.pr.mcs.net",3985,183,13,"Sunday","other"
"bobjoy.pr.mcs.net",40310,183,13,"Sunday","gif"
"bobjoy.pr.mcs.net",786,183,13,"Sunday","gif"
"bobjoy.pr.mcs.net",1204,183,13,"Sunday","gif"
"bobjoy.pr.mcs.net",7074,183,13,"Sunday","other"
"bobjoy.pr.mcs.net",5866,183,13,"Sunday","gif"
"bobjoy.pr.mcs.net",363,183,13,"Sunday","gif"
"bobjoy.pr.mcs.net",234,183,13,"Sunday","gif"
"bobjoy.pr.mcs.net",669,183,13,"Sunday","gif"
"boston9p.star.net",8678,198,18,"Monday","html"
"boston9p.star.net",11853,198,18,"Monday","gif"
"boston9p.star.net",786,198,18,"Monday","gif"
"boston9p.star.net",1204,198,18,"Monday","gif"
"boston9p.star.net",13387,198,18,"Monday","html"
"boston9p.star.net",12054,198,18,"Monday","gif"
"boston9p.star.net",1713,198,18,"Monday","gif"
"boston9p.star.net",1173,198,18,"Monday","gif"
"boston9p.star.net",203429,198,18,"Monday","jpg"
"br21-7.niia.net",9867,199,20,"Tuesday","html"
"br21-7.niia.net",25218,199,20,"Tuesday","gif"
"br21-7.niia.net",1414,199,20,"Tuesday","gif"
"br21-7.niia.net",4441,199,20,"Tuesday","gif"
"br21-7.niia.net",13372,199,20,"Tuesday","gif"
"br21-7.niia.net",1204,199,20,"Tuesday","gif"
"br21-7.niia.net",363,199,20,"Tuesday","gif"
"br21-7.niia.net",234,199,20,"Tuesday","gif"
"br21-7.niia.net",669,199,20,"Tuesday","gif"
"brymar.pr.mcs.net",7071,202,19,"Friday","html"
"brymar.pr.mcs.net",5866,202,19,"Friday","gif"
"brymar.pr.mcs.net",234,202,19,"Friday","gif"
"brymar.pr.mcs.net",786,202,19,"Friday","gif"
"brymar.pr.mcs.net",363,202,19,"Friday","gif"
"brymar.pr.mcs.net",669,202,19,"Friday","gif"
"bs17.bluesky.net",3985,184,12,"Monday","other"
"bs17.bluesky.net",40310,184,12,"Monday","gif"
"bs17.bluesky.net",4535,184,12,"Monday","html"
"bs17.bluesky.net",61490,184,12,"Monday","gif"
"bs17.bluesky.net",786,184,12,"Monday","gif"
"bs17.bluesky.net",49152,184,12,"Monday","gif"
"bs17.bluesky.net",1204,184,12,"Monday","gif"
"bs17.bluesky.net",40310,184,12,"Monday","gif"
"bs17.bluesky.net",40310,184,12,"Monday","gif"
"bway-slip21.dynamic.usit.net",3985,185,11,"Tuesday","other"
"bway-slip21.dynamic.usit.net",786,185,11,"Tuesday","gif"
"bway-slip21.dynamic.usit.net",1204,185,11,"Tuesday","gif"
"bway-slip21.dynamic.usit.net",40310,185,11,"Tuesday","gif"
"c15.reach.net",11757,217,11,"Saturday","gif"
"c15.reach.net",90112,217,11,"Saturday","html"
"c15.reach.net",3714,220,22,"Tuesday","pl"
"c15.reach.net",73231,220,22,"Tuesday","html"
"c15.reach.net",3714,220,22,"Tuesday","pl"
"c15.reach.net",4673,220,22,"Tuesday","html"
"c15.reach.net",2443,220,22,"Tuesday","html"
"c15.reach.net",0,220,22,"Tuesday","html"
"c15.reach.net",65536,220,22,"Tuesday","jpg"
"c660.bp.brainstorm.net",509,213,11,"Tuesday","xbm"
"c660.bp.brainstorm.net",527,213,11,"Tuesday","xbm"
"c660.bp.brainstorm.net",509,213,11,"Tuesday","xbm"
"c660.bp.brainstorm.net",515,213,11,"Tuesday","xbm"
"cap117.citi.net",3985,186,19,"Wednesday","other"
"cap117.citi.net",786,186,19,"Wednesday","gif"
"cap117.citi.net",40310,186,19,"Wednesday","gif"
"cap117.citi.net",1204,186,19,"Wednesday","gif"
"cap117.citi.net",4535,186,19,"Wednesday","html"
"cap117.citi.net",61490,186,19,"Wednesday","gif"
"cap117.citi.net",543,186,19,"Wednesday","pl"
"cap117.citi.net",49152,186,19,"Wednesday","gif"
"captain.earthlink.net",18114,189,18,"Saturday","html"
"captain.earthlink.net",12859,189,18,"Saturday","gif"
"captain.earthlink.net",3635,189,18,"Saturday","gif"
"captain.earthlink.net",4209,189,18,"Saturday","gif"
"captain.earthlink.net",3258,189,18,"Saturday","html"
"captain.earthlink.net",18149,189,18,"Saturday","gif"
"captain.earthlink.net",3047,189,18,"Saturday","gif"
"captain.earthlink.net",2261,189,18,"Saturday","txt"
"captain.earthlink.net",712,189,18,"Saturday","txt"
"ccallahan.earthlink.net",4324,215,9,"Thursday","other"
"ccallahan.earthlink.net",786,215,9,"Thursday","gif"
"ccallahan.earthlink.net",1204,215,9,"Thursday","gif"
"ccallahan.earthlink.net",46573,215,9,"Thursday","gif"
"ccallahan.earthlink.net",3714,215,9,"Thursday","pl"
"ccallahan.earthlink.net",13994,215,9,"Thursday","gif"
"ccallahan.earthlink.net",4324,215,9,"Thursday","html"
"ccallahan.earthlink.net",8657,215,9,"Thursday","html"
"cd-33.continuum.net",0,238,13,"Saturday","html"
"cd-33.continuum.net",0,238,13,"Saturday","gif"
"cd-33.continuum.net",0,238,13,"Saturday","gif"
"cd-33.continuum.net",0,238,13,"Saturday","gif"
"cd-33.continuum.net",0,238,13,"Saturday","gif"
"class1.digital.net",9866,229,10,"Thursday","html"
"class1.digital.net",25218,229,10,"Thursday","gif"
"class1.digital.net",1414,229,10,"Thursday","gif"
"class1.digital.net",4441,229,10,"Thursday","gif"
"class1.digital.net",13372,229,10,"Thursday","gif"
"class1.digital.net",1204,229,10,"Thursday","gif"
"class1.digital.net",363,229,10,"Thursday","gif"
"class1.digital.net",234,229,10,"Thursday","gif"
"class1.digital.net",669,229,10,"Thursday","gif"
"clgrpt02-port-11.agt.net",3985,187,23,"Thursday","other"
"clgrpt02-port-11.agt.net",786,187,23,"Thursday","gif"
"clgrpt02-port-11.agt.net",40310,187,23,"Thursday","gif"
"clgrpt02-port-11.agt.net",1204,187,23,"Thursday","gif"
"clgrpt02-port-11.agt.net",7634,187,23,"Thursday","html"
"clgrpt02-port-11.agt.net",46888,187,23,"Thursday","jpg"
"clgrpt02-port-11.agt.net",39654,187,23,"Thursday","jpg"
"cliffh.earthlink.net",7131,223,13,"Friday","other"
"cliffh.earthlink.net",5866,223,13,"Friday","gif"
"cliffh.earthlink.net",786,223,13,"Friday","gif"
"cliffh.earthlink.net",363,223,13,"Friday","gif"
"cliffh.earthlink.net",234,223,13,"Friday","gif"
"cliffh.earthlink.net",669,223,13,"Friday","gif"
"cliffh.earthlink.net",3381,223,13,"Friday","html"
"cliffh.earthlink.net",12054,223,13,"Friday","gif"
"cll.tiac.net",7089,235,8,"Wednesday","other"
"cll.tiac.net",5866,235,8,"Wednesday","gif"
"cll.tiac.net",786,235,8,"Wednesday","gif"
"cll.tiac.net",363,235,8,"Wednesday","gif"
"cll.tiac.net",234,235,8,"Wednesday","gif"
"cll.tiac.net",669,235,8,"Wednesday","gif"
"cm.globalx.net",13218,198,20,"Monday","gif"
"cm.globalx.net",4209,198,20,"Monday","gif"
"cm.globalx.net",14136,198,20,"Monday","html"
"cm.globalx.net",14136,198,20,"Monday","html"
"cm.globalx.net",3635,198,20,"Monday","gif"
"cm.globalx.net",3510,198,20,"Monday","html"
"cm.globalx.net",11236,198,20,"Monday","gif"
"cnynppp10.epix.net",7025,184,17,"Monday","html"
"cnynppp10.epix.net",4179,184,17,"Monday","gif"
"cnynppp10.epix.net",3635,184,17,"Monday","gif"
"cnynppp10.epix.net",1932,184,17,"Monday","gif"
"cnynppp10.epix.net",3985,184,18,"Monday","other"
"cnynppp10.epix.net",40310,184,18,"Monday","gif"
"cnynppp10.epix.net",786,184,18,"Monday","gif"
"cnynppp10.epix.net",1204,184,18,"Monday","gif"
"cnynppp36.epix.net",8677,236,6,"Thursday","html"
"cnynppp36.epix.net",11853,236,6,"Thursday","gif"
"cnynppp36.epix.net",786,236,6,"Thursday","gif"
"cnynppp36.epix.net",1204,236,6,"Thursday","gif"
"cnynppp36.epix.net",240458,236,6,"Thursday","gif"
"cs006p10.nam.micron.net",7034,217,10,"Saturday","other"
"cs006p10.nam.micron.net",5866,217,10,"Saturday","gif"
"cs006p10.nam.micron.net",786,217,10,"Saturday","gif"
"cs006p10.nam.micron.net",363,217,10,"Saturday","gif"
"cs006p10.nam.micron.net",234,217,10,"Saturday","gif"
"cs006p10.nam.micron.net",669,217,10,"Saturday","gif"
"cs1-03.con.ptd.net",6245,204,20,"Sunday","other"
"cs1-03.con.ptd.net",1732,204,20,"Sunday","other"
"cs1-03.con.ptd.net",1583,204,20,"Sunday","html"
"cs1-03.con.ptd.net",1851,204,20,"Sunday","other"
"cs1-03.con.ptd.net",101267,204,20,"Sunday","gif"
"cs1-03.con.ptd.net",99942,204,20,"Sunday","gif"
"cs1-03.con.ptd.net",2732,204,20,"Sunday","html"
"cs1-03.con.ptd.net",2653,204,20,"Sunday","html"
"cs2-04.eph.ptd.net",7067,191,16,"Monday","other"
"cs2-04.eph.ptd.net",5866,191,16,"Monday","gif"
"cs2-04.eph.ptd.net",786,191,16,"Monday","gif"
"cs2-04.eph.ptd.net",363,191,16,"Monday","gif"
"cs2-04.eph.ptd.net",234,191,16,"Monday","gif"
"cs2-04.eph.ptd.net",669,191,16,"Monday","gif"
"cs2-04.eph.ptd.net",1602,191,16,"Monday","html"
"cs2-04.eph.ptd.net",9630,191,16,"Monday","gif"
"cs2-04.eph.ptd.net",1204,191,16,"Monday","gif"
"cs2-14.str.ptd.net",3985,184,18,"Monday","other"
"cs2-14.str.ptd.net",40310,184,18,"Monday","gif"
"cs2-14.str.ptd.net",786,184,18,"Monday","gif"
"cs2-14.str.ptd.net",1204,184,18,"Monday","gif"
"cs2-14.str.ptd.net",4347,184,18,"Monday","html"
"cs2-14.str.ptd.net",20484,184,18,"Monday","gif"
"cs2-14.str.ptd.net",891,184,18,"Monday","gif"
"cust002.nb7.falls-church.va.alterdial.alter.net",7634,185,5,"Tuesday","html"
"cust002.nb7.falls-church.va.alterdial.alter.net",139264,185,5,"Tuesday","gif"
"cust002.nb7.falls-church.va.alterdial.alter.net",66202,185,5,"Tuesday","jpg"
"cust002.nb7.falls-church.va.alterdial.alter.net",30067,185,5,"Tuesday","gif"
"cust002.nb7.falls-church.va.alterdial.alter.net",79088,185,5,"Tuesday","gif"
"cust002.nb7.falls-church.va.alterdial.alter.net",45632,185,5,"Tuesday","gif"
"cust012.nb7.falls-church.va.alterdial.alter.net",308,199,13,"Tuesday","pl"
"cust019.nb1.ffx1.va.alterdial.alter.net",1204,204,6,"Sunday","gif"
"cust019.nb1.ffx1.va.alterdial.alter.net",1713,204,6,"Sunday","gif"
"cust019.nb1.ffx1.va.alterdial.alter.net",1173,204,6,"Sunday","gif"
"cust1.max1.chicago.il.ms.uu.net",17459,242,18,"Wednesday","gif"
"cust1.max1.chicago.il.ms.uu.net",49705,242,18,"Wednesday","html"
"cust1.max1.chicago.il.ms.uu.net",1204,242,18,"Wednesday","gif"
"cust1.max1.chicago.il.ms.uu.net",1713,242,18,"Wednesday","gif"
"cust1.max1.chicago.il.ms.uu.net",1173,242,18,"Wednesday","gif"
"cust1.max1.chicago.il.ms.uu.net",6168,242,18,"Wednesday","html"
"cust1.max1.chicago.il.ms.uu.net",5052,242,18,"Wednesday","gif"
"cust1.max1.chicago.il.ms.uu.net",3635,242,18,"Wednesday","gif"
"cust1.max1.chicago.il.ms.uu.net",1932,242,18,"Wednesday","gif"
"cust19.max1.houston.tx.ms.uu.net",4673,229,17,"Thursday","html"
"cust19.max1.houston.tx.ms.uu.net",46053,229,17,"Thursday","gif"
"cust19.max1.houston.tx.ms.uu.net",786,229,17,"Thursday","gif"
"cust19.max1.houston.tx.ms.uu.net",1204,229,17,"Thursday","gif"
"cust19.max1.houston.tx.ms.uu.net",1589,229,17,"Thursday","html"
"cust19.max1.houston.tx.ms.uu.net",8083,229,17,"Thursday","gif"
"cust19.max1.houston.tx.ms.uu.net",65536,229,17,"Thursday","mpg"
"cust19.max1.houston.tx.ms.uu.net",57344,229,17,"Thursday","mpg"
"cust21.max3.los-angeles.ca.ms.uu.net",8678,203,20,"Saturday","html"
"cust21.max3.los-angeles.ca.ms.uu.net",11853,203,20,"Saturday","gif"
"cust21.max3.los-angeles.ca.ms.uu.net",786,203,20,"Saturday","gif"
"cust21.max3.los-angeles.ca.ms.uu.net",1204,203,20,"Saturday","gif"
"cust26.max1.denver.co.ms.uu.net",3260,197,15,"Sunday","html"
"cust26.max1.denver.co.ms.uu.net",18149,197,15,"Sunday","gif"
"cust26.max1.denver.co.ms.uu.net",1204,197,15,"Sunday","gif"
