name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
rocky.cs.tamu.edu,7,7,7,7,823543,49,205,205,205,205,15215177646953124,1435,4209,7008,8845.714286,18556,851316144472914540426690560,61920
rt99-22.rotterdam.nl.net,6,6,6,6,46656,36,220,220,220,220,113379904000000,1320,5866,786,2508.166667,7131,1868373252563906048,15049
ruger-34.slip.uiuc.edu,22,22,21.8,22,4919376,109,202,202,202,202,336323216032,1010,1450,3381,23981.6,106496,5398398094602240000,119908
ruger-70.slip.uiuc.edu,14,14,14,14,2744,42,190,190,190,190,6859000,570,27063,3635,10320.333333,27063,25872363315,30961
ruger-92.slip.uiuc.edu,18,18,18,18,198359290368,162,195,195,195,195,407672580388201168896,1755,8678,8396,14433.222222,81920,1907077825018997250225013964931072,129899
rushford-4.dialup.polaristel.net,12,12,12,12,20736,48,189,189,189,189,1275989841,756,235862,66202,89500.75,235862,5758022118464606208,358003
s109n198.csun.edu,8,8,8,8,32768,40,200,200,200,200,320000000000,1000,786,1602,8413.8,28847,421151630460331648,42069
s2161.netins.net,19,19,19,19,47045881,114,223,223,223,223,122978496247489,1338,669,786,2508.166667,7131,1868373252563906048,15049
s254n054ppp35.csun.edu,0,0,0.125,1,0,1,241,241,241,241,11379844838561357824,1928,786,8083,205133.25,1121554,1497241568775744107326047342559232,1641066
s26.campus.mci.net,5,5,8,13,6865625,64,202,202,209.125,221,3630226044922379776,1673,509,3381,22347.125,90112,24833610699163513918293278720,178777
s6.dps.net,22,22,22,22,54875873536,176,200,200,200,200,2560000000000000000,1600,46573,4324,16607.5,46573,649904766910912495463746764800,132860
sallen.nexus.olemiss.edu,14,14,14,14,105413504,98,186,186,186,186,7701771143776896,1302,509,515,9842.857143,49152,0,68900
sanpete.et.byu.edu,10,10,10,10,1000000,60,192,192,192,192,50096498540544,1152,509,515,3291.333333,17688,0,19748
saxophone.nc5.infi.net,6,6,6,6,46656,36,182,182,182,182,36343632130624,1092,0,0,1179,7074,0,7074
sch-host05.dialup.ais.net,14,14,14,14,537824,70,201,201,201,201,328080401001,1005,509,515,3949.6,17688,1243747264302840,19748
scharf.dialup.cloud9.net,22,22,22,22,1207269217792,198,222,222,222,222,1309714905285888311296,1998,25218,1414,6309,25218,1429398721130543071958545727488,56781
science-itc-mac-01.uoregon.edu,14,14,14,14,105413504,98,183,183,183,183,6873178582377927,1281,3635,4209,9038.714286,18149,642068162383173150151016448,63271
scotton.updc.louisville.edu,11,11,10,11,96059601,80,186,220,203,220,2803770746472960000,1624,1204,3985,12375.125,46053,30959425796782283365971656704,99001
sea-ts1-p21.wolfe.net,0,0,0,0,0,0,227,227,227,227,1600415374247183515648,2043,0,4665,16017.333333,69067,0,144156
sensible.earthlink.net,19,19,19,19,361,38,242,242,242,242,58564,484,891,1204,1047.5,1204,1072764,2095
serss0.fiu.edu,20,20,16.571429,20,233280000,116,241,241,216.571429,241,21012769375951192,1516,3635,4209,9963.428571,32252,89129601707313965572292608,69744
seti.stsci.edu,9,9,9,9,6561,36,191,191,191,191,1330863361,764,11853,8678,5630.25,11853,97341259918896,22521
sfsp110.slip.net,20,20,20,20,25600000000,160,242,242,242,242,11763130845074472960,1936,25218,4441,6891.375,25218,986709150458228739038773248,55131
sgerard.pubnix.net,22,22,22,22,5153632,110,206,206,206,206,370967703776,1030,509,515,3949.6,17688,1243747264302840,19748
shanned-ppp.clark.net,8,8,8,8,134217728,72,216,216,216,216,1023490369077469249536,1944,25218,1414,6309,25218,1429398721130543071958545727488,56781
shm-p40-3.urh.uiuc.edu,21,21,21,21,194481,84,195,195,195,195,1445900625,780,3635,11175,15104,41397,7077823723229625,60416
sk245226.dial.tip.net,1,1,1,1,1,5,206,206,206,206,370967703776,1030,1713,1713,14227.8,49590,2094572200788554752,71139
slc5.vet.utk.edu,16,16,16,16,4096,48,195,195,195,195,7414875,585,28219,36902,40262.333333,55666,57967095390308,120787
slcmodem1-p1-12.intele.net,11,11,11,11,2357947691,99,206,206,206,206,668043870120573140992,1854,1414,1414,6309,25218,1429398721130542790483569016832,56781
slip-2-18.shore.net,13,13,13,13,4826809,78,186,186,186,186,41407371740736,1116,5866,786,2498.666667,7074,1853438842888384768,14992
slip-2-8.shore.net,18,18,18,18,11019960576,144,199,199,199,199,2459374191553118720,1592,46573,4247,9433.375,46573,27873284273460372257418248192,75467
slip-20-12.ots.utexas.edu,20,20,20,20,25600000000,160,200,200,200,200,2560000000000000000,1600,1173,4324,9561.75,46573,30207035886813252559422095360,76494
slip-31-6.ots.utexas.edu,22,22,22,22,54875873536,176,238,238,238,238,10294746488738365440,1904,363,4441,6891.375,25218,986709150458228601599819776,55131
slip-43-9.ots.utexas.edu,12,12,12,12,248832,60,204,204,204,204,353305857024,1020,509,515,3949.6,17688,1243747264302840,19748
slip-48-14.ots.utexas.edu,16,16,16,16,16777216,96,243,243,243,243,205891132094649,1458,0,0,1181.5,7089,0,7089
slip-5-15.shore.net,19,19,19,19,47045881,114,237,237,237,237,177210755074809,1422,1713,1713,4360.166667,12560,350729493168252518400,26161
slip-5-30.shore.net,14,14,13.25,14,911073856,106,188,188,188,188,1560496482665168896,1504,0,13535,23563.875,85936,0,188511
slip-b-13.ots.utexas.edu,3,3,3,3,19683,27,187,187,187,187,279624009566694309888,1683,4441,1414,6309.111111,25218,1429543602411825436644419305472,56782
slip1-54.acs.ohio-state.edu,21,21,21,21,794280046581,189,183,183,183,183,230175877545254387712,1647,3985,3214,12909.555556,58026,650741406977446608334410611687424,116186
slip10.foley.gulf.net,18,18,18,18,104976,72,188,188,188,188,1249198336,752,786,3998,11574.5,40310,152512212306720,46298
slip104.hk.super.net,6,6,6,6,46656,36,230,230,230,230,148035889000000,1380,20233,5978,6496.333333,20233,2539028943915497553920,38978
slip11.cs.fsu.edu,12,12,12,12,2985984,72,239,239,239,239,186374892382561,1434,5866,786,2501.166667,7089,1857368950697732352,15007
slip12.gil.net,21,21,21,21,794280046581,189,185,185,185,185,253831523037259792384,1665,130724,7634,27659.777778,130724,277643768298239638111209020511485952,248938
slip120-142.mo.us.ibm.net,23,23,23,23,529,46,194,194,194,194,37636,388,3585,73231,38408,73231,262533135,76816
slip124-136.ca.us.ibm.net,12,12,12,12,35831808,84,191,191,191,191,9273284218074432,1337,4209,7008,11587.857143,32768,2063925472421671615009390592,81115
slip124x.slip.colostate.edu,9,9,9,9,43046721,72,240,240,240,240,11007531417600000000,1920,1204,4441,6891.375,25218,986709150458228464160866304,55131
slip132-66.dc.us.ibm.net,12,12,12,12,429981696,96,234,234,234,234,8989320386052055040,1872,25218,4441,6893.625,25218,988553466627309394246762496,55149
slip132-78.dc.us.ibm.net,15,15,14.4,15,607500,72,231,231,228.4,231,620732397978,1142,12859,12859,23569.4,78588,286900389325336084480,117847
slip136-194.pt.uk.ibm.net,10,10,10.5,14,140000000,84,206,206,204.875,206,3101249939055352320,1639,11853,11853,7274.875,17688,2576519799516068418970189824,58199
slip136-65.pt.uk.ibm.net,7,7,7.333333,8,153664,44,232,232,232,232,155929364660224,1392,12054,835394,508255.333333,1121554,4724212563894246208976132767744,3049532
slip137-17.pt.uk.ibm.net,11,11,11,11,2357947691,99,223,223,223,223,1363778273695777685504,2007,234,1204,7442.111111,46053,484109756974704531658468491264,66979
slip144-147.ut.nl.ibm.net,11,11,11,11,2357947691,99,185,185,185,185,253831523037259792384,1665,363,1204,6721.222222,40310,358464267866088720711259521024,60491
slip144-202.ut.nl.ibm.net,0,0,0,0,0,0,213,213,213,213,9663597,639,71319,5220,25775,71319,292616151480,77325
slip144-205.ut.nl.ibm.net,3,3,3,3,2187,21,208,208,208,208,16843926774218752,1456,5866,786,2795.285714,7185,8403576603984617537536,19567
slip144-209.ut.nl.ibm.net,5,5,4.428571,5,15625,31,237,237,233,237,37037047810635080,1631,5866,786,3183.857143,7280,13521645961079492182016,22287
slip144-211.ut.nl.ibm.net,16,16,16,16,16777216,96,187,187,187,187,42761175875209,1122,234,786,2497.5,7067,1851604792577355776,14985
slip145-246.ut.nl.ibm.net,10,10,10,10,1000000000,90,232,232,232,232,1947116172645480005632,2088,7131,1204,7442.111111,46053,484109756974704461289724313600,66979
slip145-30.ut.nl.ibm.net,15,15,15,15,38443359375,135,238,238,238,238,2450149664319731138560,2142,669,3381,17907.333333,130724,9895320552017576548941963460608,161166
slip151x.slip.colostate.edu,17,17,17,17,6975757441,136,230,230,230,230,7831098528099999744,1840,786,8083,5685.625,11996,18963186914543447519094898688,45485
slip152-207.on.ca.ibm.net,19,19,19,19,361,38,238,238,238,238,56644,476,7089,7089,6029.5,7089,35232330,12059
slip168-133.sy.au.ibm.net,19,19,18.5,19,116964,74,206,206,206,206,1800814096,824,84494,49152,44051,84494,1205353312147243008,176204
slip168-177.sy.au.ibm.net,1,1,1,1,1,6,203,203,203,203,69980368892329,1218,363,786,2498.166667,7071,1852652821326515200,14989
slip168-87.sy.au.ibm.net,3,3,6.777778,20,874800,61,241,241,233.222222,241,2003797077050580271104,2099,58026,3714,17142.444444,58026,36682863482331224408613451676516352,154282
slip175.hk.super.net,3,3,3,3,243,15,208,208,208,208,389328928768,1040,509,515,3949.6,17688,1243747264302840,19748
slip18-130.ga.us.ibm.net,16,16,16,16,68719476736,144,239,239,239,239,2544374934440440233984,2151,786,1204,6561.555556,39017,333828574151246073522299076608,59054
slip2-44.acs.ohio-state.edu,17,17,17,17,83521,68,187,187,187,187,1222830961,748,7634,45966,32882.5,52491,468569212999731776,131530
slip207.hk.super.net,20,20,20,20,3200000,100,232,232,232,232,672109330432,1160,669,786,2937.2,7131,5147033753619576,14686
slip208.basenet.net,16,16,16,16,16777216,96,182,182,182,182,36343632130624,1092,12054,7025,6832.333333,12169,30242404314179042279424,40994
slip23.nb2.usu.edu,22,22,22,22,1207269217792,198,194,194,194,194,389238302031137406976,1746,1204,3635,10539.555556,58179,452893634773604138572656611950592,94856
slip3-203.fl.us.ibm.net,20,20,20,20,64000000,120,209,209,209,209,83344647990241,1254,669,786,2533,7280,1907412323470093312,15198
slip3-57.fl.us.ibm.net,11,11,11,11,1771561,66,197,197,197,197,58451728309129,1182,7071,786,2498.166667,7071,1852652821326515200,14989
slip32-138.il.us.ibm.net,2,2,2,2,128,14,183,183,183,183,6873178582377927,1281,3985,4538,15300.285714,48645,256179876374710176364625920,107102
slip34-211.il.us.ibm.net,14,14,14,14,1475789056,112,183,183,183,183,1257791680575160576,1464,7074,5866,8574,45966,650379926651751997747757056,68592
slip35.ts-caps.caps.maine.edu,5,18,13.4,20,171000,67,203,203,202.4,236,332839488576,1012,0,0,0,0,0,0
slip37-17.il.us.ibm.net,18,18,17.625,18,9283447584,141,229,229,215.5,229,4527404922672513536,1724,786,3584,7883.375,34688,22616698306764282324605468672,63067
slip37-210-66.ibm.net,17,17,17,17,24137569,102,241,241,241,241,195930594145441,1446,32582,6174,13180.666667,32582,24999643814829668433920,79084
slip4.fugger.net,4,4,4,4,1024,20,185,185,185,185,216699865625,925,234,786,2864.6,7074,2770461648562608,14323
slip49-202.ca.us.ibm.net,10,10,10,10,10,10,187,187,187,187,187,187,7634,7634,7634,7634,7634,7634
slip5-211.fl.us.ibm.net,18,18,18,18,11019960576,144,192,192,192,192,1846757322198614016,1536,509,1173,1158.5,3106,540679755206200219664384,9268
slip5.cafe.net,21,21,21,21,85766121,126,216,216,216,216,101559956668416,1296,669,786,2492,7034,1842958555396790784,14952
slip64-221.ny.us.ibm.net,17,17,17,17,410338673,119,184,184,184,184,7140436495826944,1288,130724,71362,67438.857143,130724,1827535862321631719115645255680,472072
slip66-132.ny.us.ibm.net,12,12,12,12,429981696,96,196,196,196,196,2177953337809371136,1568,13994,13994,44922,182323,1063635247418904211493783917821952,359376
slip7-16.fl.us.ibm.net,17,17,17,17,1419857,85,196,196,196,196,289254654976,980,786,786,2864,7071,2769286728440232,14320
slip7-93.fl.us.ibm.net,22,22,22,22,234256,88,187,187,187,187,1222830961,748,3635,3635,7022.25,18149,654908534528490,28089
slip78.umkc.edu,0,0,0,0,0,0,216,216,216,216,101559956668416,1296,0,1851,66764.833333,297851,0,400589
slip88-136.tx.us.ibm.net,10,10,11.714286,16,25600000,82,184,184,183.428571,184,6986053239832576,1284,3985,12054,30525.857143,98304,216823150753301957005094682624,213681
slipjp1.fc.net,21,21,21,21,794280046581,189,189,189,189,189,307720364049353801728,1701,4464,2537,2846.777778,7067,76224987981051384217697517568,25621
slkrts03-p01.mts.net,17,17,17,17,83521,68,191,191,191,191,1330863361,764,75486,75486,42831.75,90112,26427872202817536,171327
slpp-40.praline.net,17,17,17,17,1419857,85,220,220,220,220,515363200000,1100,21524,1713,8539.4,21524,889547178006072448,42697
smf-b4.facsmf.utexas.edu,14,14,14,14,105413504,98,197,197,197,197,11514990476898412,1379,58176,11757,31561.142857,130925,3461956407206519979976425472,220928
socrates.physics.gatech.edu,9,9,9,9,43046721,72,227,227,227,227,7050287992278341632,1816,7131,891,2143,7131,2004323563913465988907008,17144
spgpriebe.arlut.utexas.edu,14,14,14,14,20661046784,126,219,219,219,219,1158769441178837450752,1971,34657,7034,23789.444444,71655,3865073888293897615865398198370566144,214105
spike.utmb.edu,8,8,8,8,2097152,56,194,194,194,194,10342180413198464,1358,1204,4247,15524.714286,49152,77916438192455876494753792,108673
squanto.nu.edu,0,0,0,0,0,0,182,182,182,182,36343632130624,1092,363,786,2498.666667,7074,1853438842888384768,14992
ssec.ssec.wisc.edu,9,9,9,9,9,9,184,184,184,184,184,184,7634,7634,7634,7634,7634,7634
sspin.me.washington.edu,11,11,11,11,161051,55,229,229,229,229,629763392149,1145,1204,1713,16619,64620,2248840644520705280,83095
stein.acsu.buffalo.edu,18,18,18,18,612220032,126,227,227,227,227,31058537410917804,1589,669,786,3386.571429,8657,16174507247445735374848,23706
steinman.port.net,12,12,12,12,35831808,84,183,183,183,183,6873178582377927,1281,786,786,4184.285714,14298,26500468575618123956224,29290
stemmons61.onramp.net,11,11,11,11,161051,55,226,226,226,226,589579257376,1130,509,515,3949.6,17688,1243747264302840,19748
stesan.iii.net,18,18,18,18,612220032,126,238,238,238,238,43255237347640192,1666,509,515,2916.714286,17688,0,20417
stewmac13.cc.purdue.edu,14,14,14,14,2744,42,236,236,236,236,13144256,708,1204,1204,1363.333333,1713,2419256196,4090
stewmac3.cc.purdue.edu,14,14,14,14,20661046784,126,189,189,189,189,307720364049353801728,1701,46888,7634,14212.777778,46888,15023531054722540307255114644586496,127915
stockyard04.onramp.net,22,22,22,22,5153632,110,236,236,236,236,732082482176,1180,46053,2443,11046.2,46053,505203840218652096,55231
stockyard47.onramp.net,17,17,17,17,118587876497,153,233,233,233,233,2023966356928851869696,2097,669,1204,6127.666667,25218,0,55149
stu209-16.coe.edu,7,7,7,7,2401,28,206,206,206,206,1800814096,824,12859,12859,9814.75,18556,3650689536892860,39259
stuebing.wat.hookup.net,13,13,13,13,62748517,91,236,236,236,236,40774065927274496,1652,5866,786,3362.285714,8529,15841499780500959526912,23536
sudial-90.syr.edu,13,13,13,13,4826809,78,236,236,236,236,172771465793536,1416,17688,527,6239.333333,17688,21999401610988634112,37436
sulrich.pr.mcs.net,15,15,15,15,170859375,105,187,187,187,187,7996339888664083,1309,4524,3998,16845.571429,66554,24934531300845526039134208,117919
summerspm.tamu.edu,17,17,17,17,410338673,119,208,208,208,208,16843926774218752,1456,5866,786,2329.571429,7185,2266556055375779725312,16307
sun40.csci.csusb.edu,16,16,16,16,65536,64,235,235,235,235,3049800625,940,1687,3635,4392.75,9202,171938914639030,17571
svcrppp20.epix.net,7,7,7,7,40353607,63,200,200,200,200,512000000000000000000,1800,3635,3635,5829.888889,18149,172073050476146103653666937372672,52469
sweet-potato-water-buffalo.mit.edu,7,7,7,7,117649,42,184,184,184,184,38806720086016,1104,40310,12290,16480.833333,40310,75310379813128797945856,98885
syru50-096.syr.edu,12,12,12,12,2985984,72,185,185,185,185,40089475140625,1110,234,786,2498.666667,7074,1853438842888384768,14992
syru63-075.syr.edu,13,13,13,13,28561,52,223,223,223,223,2472973441,892,46053,4673,13179,46053,203658593624136,52716
t1p24.hklink.net,22,22,22.222222,23,1319515322752,200,203,203,203,203,585415667401849110528,1827,8678,1713,11005.111111,62407,188310459452098017959445446787072,99046
t2-13.warwick.net,9,9,9,9,729,27,198,198,198,198,7762392,594,11853,11853,10794.666667,11853,1219203538902,32384
tangell.tiac.net,20,20,20,20,64000000,120,233,233,233,233,160005726539569,1398,669,786,2508.166667,7131,1868373252563906048,15049
teldd.fiu.edu,8,8,8,8,32768,40,200,200,200,200,320000000000,1000,1713,1713,14647.8,53047,2066438631777171712,73239
tele-anx0131.colorado.edu,22,22,22,22,2494357888,154,243,243,243,243,50031545098999704,1701,32252,6454,8892.142857,32252,0,62245
tep-keck12.ucsd.edu,10,10,10,10,1000000,60,229,229,229,229,144215816802121,1374,11996,8083,6727.666667,16197,3799491524589580713984,40366
term1-16.sb.west.net,20,20,20,20,64000000,120,206,206,206,206,76419346977856,1236,669,786,2502.333333,7096,1859203001008761344,15014
teseven.mi.net,21,21,21,21,85766121,126,182,182,182,182,36343632130624,1092,7634,7634,17037.333333,48305,56057586908799977914368,102224
tesla.netline.net,10,10,10,10,100000000,80,231,231,231,231,8107665808844335104,1848,8677,7131,5847.25,11996,55153997756634992972866256896,46778
thor.atd.ucar.edu,15,15,15,15,225,30,216,216,216,216,46656,432,3938,3938,3786.5,3938,14314630,7573
thread.tiac.net,20,20,20,20,1280000000,140,206,206,206,206,15742385477438336,1442,13994,5220,24221.857143,73231,1435588415425036847679537152,169553
tip-mp3-ncs-10.stanford.edu,0,0,0,0,0,0,185,185,185,185,1171350625,740,40310,3985,11571.25,40310,152016299660400,46285
tip-mp3-ncs-14.stanford.edu,17,17,17,17,1419857,85,234,234,234,234,701583371424,1170,8083,1713,4833.8,11996,234579954595886912,24169
toc1.media.utah.edu,17,17,17,17,1419857,85,201,201,201,201,328080401001,1005,234,786,2864,7071,2769286728440232,14320
toto.csustan.edu,15,15,16,18,66430125000,144,196,196,198.333333,203,474268785319935279104,1785,8678,8678,13094.666667,32303,3272084207734573961634805740359122944,117852
tpafl-1.gate.net,7,7,7.222222,9,51883209,65,194,194,195.111111,204,409302132032742424576,1756,1173,5026,8992.555556,36902,493287106265519871988768299810816,80933
tpafl-42.gate.net,18,18,18,18,324,36,185,185,185,185,34225,370,7634,25814,16724,25814,197064076,33448
traindev.mcl.ucsb.edu,10,10,10,10,10000,40,195,195,195,195,1445900625,780,18114,12859,9704.25,18114,3563730883341090,38817
ts03-ind-21.iquest.net,11,11,11,11,1771561,66,186,186,186,186,41407371740736,1116,40310,4524,19560.5,66554,45770632661574541639680,117363
ts11-15.inforamp.net,17,17,17,17,6975757441,136,216,216,216,216,4738381338321616896,1728,1173,5978,6461,20304,23737763866780057251159736320,51688
ts2_port28.planet.eon.net,22,22,22,22,5153632,110,182,182,182,182,199690286432,910,4538,7634,16922.2,47000,0,84611
ts2-10.inforamp.net,16,16,16,16,68719476736,144,193,193,193,193,371548729913362350080,1737,8083,1713,3452.444444,8083,1114501326674786752187227701248,31072
ts7-11.inforamp.net,21,21,21,21,37822859361,168,185,185,185,185,1372062286687890688,1480,18114,8677,7667.125,18114,346858079771987970708631191552,61337
tsip20.ionet.net,16,16,16,16,68719476736,144,190,190,190,190,322687697779000016896,1710,25218,1414,6309.111111,25218,1429543602411825436644419305472,56782
tsip60.ionet.net,12,12,12,12,248832,60,231,231,231,231,657748550151,1155,1204,1713,16619,64620,2248840644520705280,83095
tsppp51.cac.psu.edu,14,14,14,14,38416,56,203,203,203,203,1698181681,812,0,4324,12724.25,46573,0,50897
tsppp72.cac.psu.edu,18,18,18,18,18,18,201,201,201,201,201,201,71654,71654,71654,71654,71654,71654
tty2-3.tc.nd.edu,23,23,19.571429,23,944463375,137,197,197,195.285714,197,10827715389802416,1367,12859,4209,11125,34688,348236835963447909634015232,77875
ttype.tyrell.net,10,10,10,10,1000000,60,204,204,204,204,72074394832896,1224,363,786,2498.166667,7071,1852652821326515200,14989
ttyub.tyrell.net,12,12,12,12,2985984,72,202,202,202,202,67937289638464,1212,786,786,2498.166667,7071,1852652821326515200,14989
turnpike10.onramp.net,18,18,18,18,104976,72,183,183,183,183,1121513121,732,786,3985,11571.25,40310,152016299660400,46285
tyocum.pr.mcs.net,23,23,23,23,1801152661463,207,197,197,197,197,446885265417950461952,1773,4441,1414,6309.111111,25218,1429543602411825436644419305472,56782
uc03.rf.ohio-state.edu,11,11,11,11,1331,33,191,191,191,191,6967871,573,1204,1204,30926.333333,90684,97282530576,92779
ugl8.ccs.itd.umich.edu,17,17,17,17,6975757441,136,191,191,191,191,1771197285652216576,1528,1204,1204,2237.75,7067,3818846007660752597417984,17902
ugoffice.me.utexas.edu,11,11,11,11,14641,44,227,227,227,227,2655237841,908,3047,3635,3414,4452,124358967412680,13656
ugr115-pc1.usc.edu,16,16,16,16,65536,64,203,203,203,203,1698181681,812,3635,3635,3785.25,6588,136522504695060,15141
ul3100-k.ulib.iupui.edu,15,15,15,15,225,30,243,243,243,243,59049,486,18556,18556,15707.5,18556,238611604,31415
umdsun2.umd.umich.edu,9,9,9,9,387420489,81,196,196,196,196,426878854210636742656,1764,3977,1204,3515.888889,11473,101777812791383058866562400256,31643
umslts1_22.umsl.edu,16,16,17.4,23,1507328,87,183,183,183.4,185,207479927385,917,1204,3985,19087.4,49152,7471905160907980800,95437
unlinfo.unl.edu,13,13,13,13,13,13,220,220,220,220,220,220,27063,27063,27063,27063,27063,27063
unni.tn.cornell.edu,14,14,14,14,20661046784,126,206,206,206,206,668043870120573140992,1854,7096,786,5108.333333,27063,48101975518436979680986791936,45975
up2-cs1p9.und.nodak.edu,8,8,12.125,19,224755712,97,206,206,217.25,236,4876094466163910656,1738,509,3381,42613.125,305722,15496555943222409517978353664,340905
usdell02.memphis.edu,14,14,14,14,20661046784,126,202,202,202,202,559966859614392745984,1818,13372,1414,6309.111111,25218,1429543602411824873694465884160,56782
user115.fiber.net,16,16,16,16,4294967296,128,218,218,218,218,5100960362726891520,1744,4209,4209,7880.625,18556,305049066878663459370554097664,63045
usr12-dialup1.chicago.mci.net,18,18,18,18,612220032,126,198,198,198,198,11930436453209472,1386,12859,12859,28532,143703,18962737683175175065146753024,199724
usr13-dialup47.atlanta.mci.net,9,9,9,9,531441,54,215,215,215,215,98771297640625,1290,46573,8657,18019.5,46573,76837028931929315999744,108117
usr14-dialup30.atlanta.mci.net,13,13,13,13,4826809,78,235,235,235,235,168425239515625,1410,5866,786,2501.166667,7089,1857368950697732352,15007
usr15-dialup2.atlanta.mci.net,5,5,5,5,78125,35,213,213,213,213,19891027786401116,1491,234,786,4213.714286,14298,27272181400975395782656,29496
usr15-dialup35.atlanta.mci.net,18,18,18,18,198359290368,162,208,208,208,208,728735647959800086528,1872,7185,1204,4093,11853,233111847396750832256371654656,36837
usr18-dialup31.atlanta.mci.net,11,11,11,11,19487171,77,230,230,230,230,34048254470000000,1610,7131,786,3168.571429,7131,13323369664033213906944,22180
usr19-dialup50.atlanta.mci.net,21,22,21.5,22,213444,86,238,238,238,238,3208542736,952,7089,7089,6477.5,7089,1729235210437476,25910
usr9-dialup29.atlanta.mci.net,12,12,12,12,429981696,96,226,226,226,226,6805617133840465920,1808,6661,6661,5320.25,11853,13671751830349871327679086592,42562
v34dialup-11.praline.net,13,13,13,13,62748517,91,230,230,230,230,34048254470000000,1610,11853,786,3398,11853,5530896289380740104192,23786
vansciver4mac.magnet.fsu.edu,12,12,12,12,35831808,84,233,233,227,233,30956797665707140,1589,1204,1713,14241.428571,84905,0,99690
venus.astro.umd.edu,8,8,8,8,64,16,201,201,201,201,40401,402,35540,35540,22819.5,35540,358918460,45639
via-annex0-33.cl.msu.edu,7,7,11.333333,20,980,34,238,238,219.666667,238,10365852,659,7634,7634,7689.666667,12054,311120417916,23069
violet.cei.net,21,21,21,21,37822859361,168,243,243,243,243,12157665459056928768,1944,363,4441,6891.375,25218,986709150458228601599819776,55131
virgo.acc.iit.edu,9,9,9,9,729,27,207,207,207,207,8869743,621,84494,81920,58314.333333,84494,59035592785920,174943
vlsi.ee.nd.edu,8,8,8,8,4096,32,202,202,202,202,1664966416,808,11175,11175,15104,41397,7077823723229625,60416
vp-k2.it-scc.louisville.edu,9,9,9,9,531441,54,208,208,208,208,80980417183744,1248,363,786,2517.166667,7185,1882521640677557760,15103
vyger109.nando.net,20,20,20,20,25600000000,160,242,242,242,242,11763130845074472960,1936,7089,5866,3495.25,7089,77236967891116859850752000,27962
vyger216.nando.net,19,19,19,19,47045881,114,221,221,221,221,116507435287321,1326,0,0,1227.5,7131,0,7365
vyger402.nando.net,20,20,20,20,512000000000,180,203,203,203,203,585415667401849110528,1827,234,1414,6309.111111,25218,1429543602411825436644419305472,56782
w16.igs.berkeley.edu,12,12,12,12,20736,48,200,200,200,200,1600000000,800,18114,12859,9704.25,18114,3563730883341090,38817
wa47619.tstc.edu,9,9,9,9,6561,36,230,230,230,230,2798410000,920,4673,4673,13179,46053,203658593624136,52716
wangtg.vuse.vanderbilt.edu,14,14,12.5,14,562448656,100,207,207,203.5,207,2937658881600000000,1628,0,1932,3246.25,11417,0,25970
waring-mac83.cac-labs.psu.edu,8,8,8,8,134217728,72,182,182,182,182,219100057666451668992,1638,1713,4538,17358.333333,79595,13650717293012097218765222605488128,156225
wem26.itc.uiowa.edu,18,18,18,18,324,36,198,198,198,198,39204,396,16102,53047,34574.5,53047,854162794,69149
wendler.gi.alaska.edu,13,13,13,13,371293,65,236,236,236,236,732082482176,1180,1204,1713,4946.6,12560,245608888773286080,24733
wes.wtamu.edu,9,9,9.75,15,56260575,78,223,223,224,227,6336958933136861184,1792,0,12054,152245,1121554,0,1217960
wf.clark.net,21,21,21,21,4084101,105,229,229,229,229,629763392149,1145,509,515,3949.6,17688,1243747264302840,19748
whatever.uiuc.edu,14,14,14,14,7529536,84,188,188,188,188,44151665987584,1128,7067,786,2497.5,7067,1851604792577355776,14985
white6.qtp.ufl.edu,13,13,13,13,2197,39,203,203,203,203,8365427,609,27063,3635,10320.333333,27063,25872363315,30961
whitman-asy-46.rutgers.edu,14,14,14,14,2744,42,185,185,185,185,6331625,555,3635,3635,10320.333333,27063,25872363315,30961
winter2.bcm.tju.edu,13,13,13,13,815730721,104,188,188,188,188,1560496482665168896,1504,31631,31631,21510.375,52491,65781493886491953042060505776128,172083
wmairs.earthlink.net,22,22,22,22,113379904,132,188,188,188,188,44151665987584,1128,786,3998,9119.666667,40310,915122687797107359744,54718
wn173-034.wiscnet.net,14,14,14,14,7529536,84,235,235,235,235,168425239515625,1410,0,1589,2402.833333,8083,0,14417
wok-46.memphis.edu,18,18,18,18,18,18,233,233,233,233,233,233,3714,3714,3714,3714,3714,3714
wound-lab1.ucsf.edu,10,10,10,10,1000000,60,216,216,216,216,101559956668416,1296,305722,163840,134095.5,305722,979556408710371363754772267008,804573
wpbfl2-18.gate.net,6,6,6,6,1296,24,234,234,234,234,2998219536,936,1204,4745,13197,46053,206796496200840,52788
wpbfl2-46.gate.net,10,20,15,20,1600000000,120,217,217,207.5,217,3408000865905048576,1660,6903,5866,4378.375,7071,0,35027
wqg_11.wq.ncsu.edu,12,12,12,12,1728,36,242,242,242,242,14172488,726,3635,3635,10320.333333,27063,25872363315,30961
wronski.math.grin.edu,13,13,13,13,815730721,104,194,194,194,194,2006383000160502016,1552,18149,3260,6117.125,18149,6611961814888498185166127104,48937
wrtheuer.alaska.net,16,16,16,16,68719476736,144,229,229,229,229,1731886157602686238720,2061,11996,1713,8409,46053,0,75681
ws2.stph.net,6,6,6,6,216,18,235,235,235,235,12977875,705,104914,1204,35669.666667,104914,112547962296,107009
