name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
cul91-74.ucsd.edu,2176782336,864,13179,203658593624136,52716,4,4,4,4,4
cultevent3.fullerton.edu,2385443281,884,7166,997791400043385,28664,4,4,4,4,4
cumbih.bioc.columbia.edu,14172488,726,11683.333333,867353180540,35050,3,3,3,3,3
cumming1.phys.ufl.edu,20076636562769800289338873842240356148576256,3614,6947.947368,857534527604351390003086773103097808183692337726196026517225472,132011,19,19,19,19,19
cunyvm.cuny.edu,184779600762709045490214947653952070483968,3531,4078.166667,12968714439001646360383940533241757063906565341409313662762483712,73407,18,18,18,18,18
cup52.caltech.edu,4095999999999999931280523264,2400,6597.583333,24646320308252733179136710981866583538794496,79171,12,12,12,12,12
cupet.rad.columbia.edu,527182965101,1105,11031.8,497537944223764224,55159,5,5,5,5,5
cupid.math.unc.edu,902436039641232310272,1917,7477.666667,462477885073661225449340010496,67299,9,9,9,9,9
curcimac.magnet.fsu.edu,116507435287321,1326,2508.166667,1868373252563906048,15049,6,6,6,6,6
curcippp.magnet.fsu.edu,585415667401849110528,1827,3539.888889,302232305763488551062187540480,31859,9,9,9,9,9
curium.chem.cmu.edu,345950630675615906929208815914196447880197075891018857458437421930167527142113652611222673691128542071113034384989840743690784285669366781419277258749640704,13178,15017.264706,0,1021174,68,68,68,68,68
curly.cc.emory.edu,7342485667414553600,1830,8541.125,12314275606924640813206441295872,68329,8,8,8,8,8
curly.cc.utexas.edu,140478247931904,1368,2508.166667,1868373252563906048,15049,6,6,6,6,6
currypc.fpl.msstate.edu,9999999,400427,4114.521607,0,8093264,1967,1967,1967,1967,1967
curtis.aa.washington.edu,8193573194035910516215386445437873494971340537138648186880,5204,18281.72,4772991592101024410970523298760600364920846723658381277662461605852133358891016365539328,457043,25,25,25,25,25
custer-pc.huntcol.edu,188,188,7634,7634,7634,1,1,1,1,1
custer.umt.edu,64919086927405482070885192229098679239684439133379422523483631535366206420213443613660524455069141829406668438159972000390366937919433919507411968054527202822777572125257040401149223194464507778321045419810353215529121474458631033290611589936548218049549857209928190986813440,24359,20554.697479,9999999,2446009,119,119,119,119,119
cutlass.ecn.uoknor.edu,55005256933563281849485946257408,2590,1982.642857,0,27757,14,14,14,14,14
cutlass.ksu.ksu.edu,1263658756678522011446618512949248,3240,20532.571429,419559766569484484736069960735285373497769984,287456,14,14,14,14,14
cutter.cis.ufl.edu,203,203,7071,7071,7071,1,1,1,1,1
cutthroat.ucsb.edu,151577014775638417997824,2080,8188.5,2540487116985604959814338329182208,81885,10,10,10,10,10
cv-mac-hydrogen.campusview.indiana.edu,48400,440,37395.5,939799780,74791,2,2,2,2,2
cv107-mac-1.stanford.edu,184,184,887988,887988,887988,1,1,1,1,1
cvax.ipfw.indiana.edu,195,195,3345,3345,3345,1,1,1,1,1
cvdls-e122.ucdavis.edu,136821750708889,1362,21074.666667,65618300920435203637248,126448,6,6,6,6,6
cvlb19.harvard.edu,616132666368,1140,4801.8,231451178942724032,24009,5,5,5,5,5
cvm3.campusview.indiana.edu,38809,394,44543,354826353,89086,2,2,2,2,2
cvmppp.ucc.nau.edu,7395104114874203067169776178544793179075482331828453376,5589,100550.782609,1155632096023465339923336347723306525493525707123433836074752049196837633097470050304,2312668,23,23,23,23,23
cvpr01.cacs.usl.edu,51817247707248423092730490140671649263462087917568,4893,9758.47619,12858998905832375916577370799439301961860472726453030006191279109592169054208,204928,21,21,21,21,21
cvv-pc.math.tamu.edu,7933859470688935154964611693123998796572864159544549591155156694528577789917209330994908351302192857088,9596,7057.272727,0,310520,44,44,44,44,44
cw-pc15.cso.uiuc.edu,3262808641,956,9814.75,3650689536892860,39259,4,4,4,4,4
cw-u01.umd.umich.edu,286766907933999917874280041430760181202944,3618,4018.5,40744325348096083821631849943537494203395574398862289398661120,72333,18,18,18,18,18
cwheller.unm.edu,11957051452012538951446281175695360,2805,15198.266667,30246987617753587613106070186629290537162237698312815771648,227974,15,15,15,15,15
cwilkes.freac.fsu.edu,8782419168225855549489068535146233200640,3803,16923.705882,1686838485761380342120726899324564530082178815750270822079528960,287703,17,17,17,17,17
cwis-pc.acs.unt.edu,198,198,9867,9867,9867,1,1,1,1,1
cwis.isu.edu,52060915660359869310801607374405632,3104,9168.266667,857819573474747741187054781910287043414056186562322890752,137524,15,15,15,15,15
cwis.unomaha.edu,1171350625,740,26945.25,7526254023199368,107781,4,4,4,4,4
cwis.uta.edu,1831671077209190337022371144437210172479756086281234417731199782789581376402971892298088842445153858841760708355097100288,10710,21113.596154,144557630755477103700097357914438510395158083910490225013428809019647119604601465727878727446476550931795253195681462156624728208393931882685256360472135222830246870223865369931796846741670592512,1097907,52,52,52,52,52
cwu.nexus.olemiss.edu,57121,478,34806,861618020,69612,2,2,2,2,2
cxw16.rh.psu.edu,1257791680575160576,1464,21805.125,7800363178583670267343284469760,174441,8,8,8,8,8
cy.cs.olemiss.edu,503756397099,1095,98861.6,93967713457194038984704,494308,5,5,5,5,5
cycad.usl.edu,75512230594040656035840,1940,17760.4,27531359035903808901258638914050064384,177604,10,10,10,10,10
cyccoc.nscl.msu.edu,47751966659678405306351616,2376,5382.272727,3690438595407836184059276529764468260864,59205,11,11,11,11,11
cycflx.nscl.msu.edu,391414433390307457083083090295679901801364824194493312206140210231885728656964278288384,7220,8892.052632,13891506896627821228618494228454730269658465280935839694131728947341350082972682721824848600534728614133865124650487960829952,337898,38,38,38,38,38
cycgah.nscl.msu.edu,43681,418,56383,3134433648,112766,2,2,2,2,2
cycloid.stanford.edu,1801152661462999891968,2070,11952.888889,575377432766705579233002477584384,107576,9,9,9,9,9
cyclone.marine.unc.edu,7140436495826944,1288,9316.857143,48036534385828041917988864,65218,7,7,7,7,7
cyclone.meas.ncsu.edu,3154956561,948,4360,43179898539624,17440,4,4,4,4,4
cyclone.mit.edu,12557186748499473275332301212028657910251617457235076504291694617479627219578832641266223328383415751811793001526711568893990481959059456,11130,13926.383333,21676033495283692453831660252757848166732400313658664175447257792586161348570644526430668220201421697992546664130520287317597969818104961680622671243356839817426838232470623694636606233910033039830590749653304875155456,835583,60,60,60,60,60
cyclops.beckman.uiuc.edu,1146228736,736,0,0,0,4,4,4,4,4
cyclops.ee.cua.edu,1662524452241727068584796936470528,3304,16707,2358316456186783131667514175947204561140992442368,233898,14,14,14,14,14
cyclorama.engin.umich.edu,10460906236860656522421598332388130113955411625288663040,4716,7859.708333,7882367125271003294303265523558401739363009190337346187192607900286899326544071496826880,188633,24,24,24,24,24
cygnus.ce.utk.edu,192,192,41397,41397,41397,1,1,1,1,1
cygnus.db.erau.edu,14634606420639515977775630708187272263668309803975502358720261520757019378162037944422442351844165332725575025339473705184485450908679968544316148170784241459173864253329639549847026935916592235689855543542076500930511323004928,19063,8360.646465,0,827704,99,99,99,99,99
cygnus.omsi.edu,9999999,70862,11609.845029,0,3970567,342,342,342,342,342
cygnus.wcupa.edu,267785184193,965,52610.4,23413590589551972352,263052,5,5,5,5,5
cymbal.aix.calpoly.edu,370967703776,1030,7584.2,9414160694198380544,37921,5,5,5,5,5
cynthia.math.albany.edu,551473077343,1115,16619,2248840644520705280,83095,5,5,5,5,5
cypress.cc.vt.edu,1291555914005110090650114140604905553920,3402,8547.823529,1907557037567813880396343531316441697716808451516680267483840512,145313,17,17,17,17,17
cypress.mcsr.olemiss.edu,131945031500000,1355,6437.833333,28140639358528239173632,38627,6,6,6,6,6
cyrano.media.mit.edu,7077888,576,13019.666667,97744193280,39059,3,3,3,3,3
czimmer.sasw.ncsu.edu,371548729913362350080,1737,6431.333333,0,57882,9,9,9,9,9
d-140-142-110-227.dhcp.washington.edu,326934671015712571861951387270818067811782826140649544316334669872234496,7260,14381.7,1872736726104774886310086703314433488472342270317266327342581546068475964005572051503505200357929442607104,431451,30,30,30,30,30
d-james1.tamu.edu,1925122952918975744,1544,2763.125,432893171336300362758881280,22105,8,8,8,8,8
d-me12.icaen.uiowa.edu,19967655278245932611430375611078105061666405726739842749357222516791874513957646993519955830683637645312,9810,5887.477273,0,259049,44,44,44,44,44
d-plotkin.ssw.columbia.edu,389328928768,1040,3949.6,1243747264302840,19748,5,5,5,5,5
d-slip-51.as.ucsb.edu,1600000000,800,19432.25,1542465340399200,77729,4,4,4,4,4
d-slip-55.as.ucsb.edu,198,198,4142,4142,4142,1,1,1,1,1
d-stein.nsrc.si.edu,202,202,78588,78588,78588,1,1,1,1,1
d004.siskiyous.edu,11089567,669,10320.333333,25872363315,30961,3,3,3,3,3
d013.vcaa.uic.edu,132504859553518755069820928,2607,21549.454545,6340873291264197303355007001211741763796992,237044,11,11,11,11,11
d106-18.dw.clarkson.edu,1800814096,824,9814.75,3650689536892860,39259,4,4,4,4,4
d106-22.dw.clarkson.edu,28349109672436639616466944,2266,4227.909091,21168680626052081229333723089834344448,46507,11,11,11,11,11
d106-8.dw.clarkson.edu,76419346977856,1236,2502.333333,1859203001008761344,15014,6,6,6,6,6
d134p11.lincoln.edu,1600000000,800,1996.75,7679517335028,7987,4,4,4,4,4
d134p24.lincoln.edu,124208103391561769666687040741444205514202451804160,5101,15114.571429,0,317406,21,21,21,21,21
d136.physio.neoucom.edu,38025,390,995,946344,1990,2,2,2,2,2
d19.swarthmore.edu,1445900625,780,13202.5,187182613988664,52810,4,4,4,4,4
d19c_10.sonoma.edu,6805617133840465920,1808,7768.25,333879084295612980925663543296,62146,8,8,8,8,8
d19c_2.sonoma.edu,227,227,11853,11853,11853,1,1,1,1,1
d19c_5.sonoma.edu,47961,438,10265,102848481,20530,2,2,2,2,2
d1r208.cba.uc.edu,2947295521,932,9814.75,3650689536892860,39259,4,4,4,4,4
d2.swarthmore.edu,92516075496261812625843582664704,2688,11707.357143,1519988664297652225290538478933622010636018845162143744,163903,14,14,14,14,14
d2013.nas.edu,184,184,18114,18114,18114,1,1,1,1,1
d206fpc224.sn.psu.edu,1146228736,736,11571.25,152016299660400,46285,4,4,4,4,4
d3.swarthmore.edu,481854559876363607426268659712,2496,9784.076923,1670426789945803374989104978252471908455931707392,127193,13,13,13,13,13
d314-1.biochem.mcw.edu,41209,406,1949,956005,3898,2,2,2,2,2
d9.llc.washington.edu,2750058481,916,6591.75,237431737377120,26367,4,4,4,4,4
da-stsb-47-48.tamu.edu,38806720086016,1104,15595.5,46018166882963554304000,93573,6,6,6,6,6
daadmin46.fhda.edu,6028568,546,30373.333333,12420201532530,91120,3,3,3,3,3
dab.cl.uh.edu,239527496518885326016794272523261384327168,3582,4431.777778,2206481553862380544668307066644763667564644312427781611847680,79772,18,18,18,18,18
dabcc-spud03.nmsu.edu,3371031134626313728,1656,13393.375,149951129475687667278653947904,107147,8,8,8,8,8
dabcc-spud08.nmsu.edu,1800814096,824,29032.25,37850399777934040,116129,4,4,4,4,4
dabo.bard.edu,122978496247489,1338,2508.166667,1868373252563906048,15049,6,6,6,6,6
dad.nhc.edu,812990017201,1205,3949.6,1243747264302840,19748,5,5,5,5,5
daddy-bock.tamu.edu,6689648412722123627756640677203102858405501969212939706238413372385712428117507019127197451970289509234776320642121728,9592,21579.596154,1003727584922429631482041860548397201970020483721533209645364833909753380798743159897385630300313695819081965410129747967655702261107944904845851048366666816962542372991749676641199209820906772758528,1122139,52,52,52,52,52
daeiris.harvard.edu,203,203,12054,12054,12054,1,1,1,1,1
daemon.aul.fiu.edu,4318940833905955414068857019352201455179959107584,4347,11938.047619,13733143901177454399568390329518325281551301971531289183551845339817664577536,250699,21,21,21,21,21
daffodil.cs.odu.edu,104413920565969,1302,2492,1842958555396790784,14952,6,6,6,6,6
daffodil.egr.uh.edu,35344,376,596855,271477467336,1193710,2,2,2,2,2
daffy.cso.uic.edu,1257565061957837914112,1989,6309,1429398721130543071958545727488,56781,9,9,9,9,9
dag148.rh.psu.edu,9301283852250390528,1880,6893.625,988553466627309531685715968,55149,8,8,8,8,8
dagwood.ecn.purdue.edu,3373402561,964,5484.25,103505770891320,21937,4,4,4,4,4
dairyext1.unh.edu,1632240801,804,4392.75,171938914639030,17571,4,4,4,4,4
daisy.cc.utexas.edu,1196883216,744,11571.25,152016299660400,46285,4,4,4,4,4
daisy.isc.rit.edu,266450474490105495552,1674,21788.111111,1443959619150944112270699061743452160,196093,9,9,9,9,9
dalaiold.ceri.memphis.edu,539218609632,1110,4687.4,220265805982666752,23437,5,5,5,5,5
daland.top.cis.syr.edu,41938769627747806438307695612981479897623025967296271089664,5532,4801,365553514880104211690151612909185648618356857815166180671707912569196076777797419270144,120025,25,25,25,25,25
dalbrich2.uoregon.edu,2664210032449121280,1608,11804.625,89025284712508027226292224,94437,8,8,8,8,8
dale.chem.umn.edu,21914624432020320207658549248,2760,4517.416667,518758552427359499005568581474818826698752,54209,12,12,12,12,12
dale.lv-hrc.nevada.edu,380059617807,1035,3949.6,1243747264302840,19748,5,5,5,5,5
dale.ucdavis.edu,2974436788767523356981329920,2337,6646.5,135235864466629863799074062471431056261120,79758,12,12,12,12,12
dalec.byu.edu,418126132225426455343947565516973932544,3179,36604.294118,82474767380796320942983480113145057790749598262489657429196800,622273,17,17,17,17,17
dali.che.udel.edu,50031545098999704,1701,23103.571429,117577712305726734467072,161725,7,7,7,7,7
dali.dmsv.med.umich.edu,30345385940952245849811906332851685019674089715354566656,4920,22593.291667,0,542239,24,24,24,24,24
dallas.mt.cs.cmu.edu,5508835180072351839152140559027612450727711360845876454130792432911439029745546690560,8158,6989.333333,0,251616,36,36,36,36,36
damac5.ucsf.edu,1320859596446125220014587904,2184,10119.833333,1379227185503430746969200744754229979639709696,121438,12,12,12,12,12
damselfly.egr.uh.edu,54051828916392087582768864258721801289372364963840,4913,89537.190476,166695967851258937166599994492010100264911598580148416710955694145494904209408,1880281,21,21,21,21,21
dana.ucc.nau.edu,3069886068946830001467031090587865518537440213304284195332086133484252361777785864192,7107,23349.405405,18251269197311031463997905360162779905643949457109647730388373436850192642921392147454964277233452300006432082253681007365285348376576,863928,37,37,37,37,37
dana108.che.wsu.edu,89975248830749409954069160535997338803998104306967969170388274096480576253372663906812559360,7960,13386.75,6857531541625661567679309908486428980960731332400498136533296159048086329476714622911493793013287031818956599476047766946013545245142278650894221312,535470,40,40,40,40,40
dana134-06.bucknell.edu,7189057,579,16043.333333,49384690740,48130,3,3,3,3,3
danaibm292.bucknell.edu,151577014775638417997824,2080,12187.3,83071284116826157273726631953188257792,121873,10,10,10,10,10
danaref1.rutgers.edu,1207269217792000000000,1980,31166,185113923428594173097544236763447296,280494,9,9,9,9,9
danas.tamu.edu,450582966637398486758953339515499299910654438279732012607174403331283111256211014549504,8132,13371.621622,1425645056124408114766531363170301167582570120220479664200161962773115154824702570372125318320771929082433499157617280514106480719030124544,494750,37,37,37,37,37
dandolo.chem.yale.edu,509635726000110923697850819368152959033299123330849067462362627309568,6786,20103.241379,131025283994069608497065157307891114487729287633302735310384271512283067596821577099585359684498228449902592,582994,29,29,29,29,29
dani.scp.caltech.edu,9999999,58173,11256.407407,0,3343153,297,297,297,297,297
daniel.ogrd.wsu.edu,2136750625,860,3450.75,6459314012424,13803,4,4,4,4,4
danielle.csr.utexas.edu,190845402858414011746940676016550216411763298777994266529811143244553577141167249043361479262208,9640,9339.7,0,373588,40,40,40,40,40
dante.nmsu.edu,328080401001,1005,26229.8,620485940118081634304,131149,5,5,5,5,5
danton.uchicago.edu,489415464119070621696,1791,9752,4329705762991486563834746896384,87768,9,9,9,9,9
daper-mac-gerard.stanford.edu,797444950146646098340522865553429787959594319872,4011,34551.142857,7690020264903713149137488253525954504477494266747409168009393553094696295727104,725574,21,21,21,21,21
daprice.gtri.gatech.edu,58081,482,83863.5,2989080576,167727,2,2,2,2,2
dar-east85.sonoma.edu,186,186,11853,11853,11853,1,1,1,1,1
dar-west130.sonoma.edu,11930436453209472,1386,13475.142857,2064780365331041604983586816,94326,7,7,7,7,7
darc05.mda.uth.tmc.edu,20259341601250206021947546049692756511728611984076867958747430912,5544,2027.928571,0,56782,28,28,28,28,28
darcy.ce.nd.edu,13380888936506457881015317810992715886030617582790630658348405829454877742033317762003176186987075997101726163467184605219827036951230663860204601344,13207,4671.1875,0,298956,64,64,64,64,64
darcy.hwr.arizona.edu,2090628617375390720,1560,15901.625,114348493853084045772683476992,127213,8,8,8,8,8
dare.physics.unc.edu,137617037244838061277184,2060,1744.8,257574397547405755332329209856,17448,10,10,10,10,10
dark.ee.ufl.edu,2205131880441776452253775972694795337930375168,3700,115274.75,6287351753523455972958169306733214795148584065867527925368564511355791676014592,2305495,20,20,20,20,20
darkstar.astro.washington.edu,188,188,7634,7634,7634,1,1,1,1,1
darkstar.isi.edu,6458934484895797350439636210559803398281637213157597491083271311035206008043798032012599058383179810726435704139255716505495953710073447238743284879292136544791645542889921793007061800957772787921368461922387529003140092224623748658867690976237156488315022606336,22572,57033.350877,0,6501802,114,114,114,114,114
darkwing.cs.utexas.edu,809448299391422074739063213620204260228398771922608392100946426288555681996712049193284272128,9405,54461.487179,1928157279692708452475543434662167439391804940322236663159969458545916720979795061663823997523787296414259816776448861944310442464381284550966526142144577536,2123998,39,39,39,39,39
darkwing.uoregon.edu,937281481898430244249574955477919281575984106782798643200,4753,19282.56,0,482064,25,25,25,25,25
darrone.po.unt.edu,94163839386881745747968,1984,5685.5,529584390231439962229205647753216,56855,10,10,10,10,10
darrylpc.ifa.hawaii.edu,39601,398,46838.5,963133440,93677,2,2,2,2,2
darth.phy.wfu.edu,478855933418738587205350981632,2496,4297.846154,0,55872,13,13,13,13,13
darwin.vancouver.wsu.edu,39204,396,22819.5,358918460,45639,2,2,2,2,2
darwish.lib.pdx.edu,136821750708889,1362,2508.166667,1868373252563906048,15049,6,6,6,6,6
das-slip1.harvard.edu,634033809653760000000000,2400,22779.9,85377698513534179496485682983993344,227799,10,10,10,10,10
das2.chem.tamu.edu,758226528793923739057470216077312,3128,12499.571429,427219360451558640137904914352456651223915487559680,174994,14,14,14,14,14
das2.tamu.edu,10342180413198464,1358,15114.857143,61121839150840526246248448,105804,7,7,7,7,7
das40.cas.psu.edu,60254729561664,1188,2498.166667,1852652821326515200,14989,6,6,6,6,6
dasher.csd.sc.edu,86701074318775936538865971947085296707237897588372991522868222280633357687020832385196823452539624388465220873661429047576742599485837182763008,12562,23701,0,1469462,62,62,62,62,62
daslu4.soc-sci.arizona.edu,70995855356002361412894390555611060240384,3348,10622.277778,341321783073539492711231772963650058356520786532279174912016384,191201,18,18,18,18,18
dasta.pharmacy.ohio-state.edu,106960695699145959627853198786560,2716,18418.714286,65558962524432824012100393518963491141942881955086336,257862,14,14,14,14,14
dasypus8.aecom.yu.edu,6873178582377927,1281,17023.714286,23211255148976980703051776,119166,7,7,7,7,7
dat6100-02.imsa.edu,64000000000000,1200,4234.5,195592563276773752832,25407,6,6,6,6,6
data.eecs.umich.edu,86513881300133864392950647320647565312,3760,24032.375,5051926236376378499603838573399263029080689979625052793995264,384518,16,16,16,16,16
data.ithaca.edu,467720830711624105984,1782,31465.222222,3334777743305544673079469545619456,283187,9,9,9,9,9
data.ncsa.uiuc.edu,1836036801,828,9814.75,3650689536892860,39259,4,4,4,4,4
data.zoology.washington.edu,7701771143776896,1302,21498.428571,2383750687069126235420360704,150489,7,7,7,7,7
data1.wpic.pitt.edu,78189586726154750171632743788247062151168,3366,6601.611111,2033472119209599763347252720379564856181560211585813784297472,118829,18,18,18,18,18
datarp10.usra.edu,578939457729427064715318488872109056458752,3762,35408.555556,1068411960685941375862461230011167511659865405820333310355701760,637354,18,18,18,18,18
datarp11.usra.edu,36864,384,26379,206026217,52758,2,2,2,2,2
datarp13.usra.edu,75512230594040656035840,1940,7418.5,0,74185,10,10,10,10,10
datarp14.usra.edu,75512230594040656035840,1940,11254.5,3153789655755270427740830998974169088,112545,10,10,10,10,10
datarp16.usra.edu,54756,468,1047.5,1072764,2095,2,2,2,2,2
datarp20.usra.edu,11363850910619970087547817894977994752,3312,15772.6875,29167299332147131220146266085102942266477097857297940480,252363,16,16,16,16,16
datarp7.usra.edu,2359038963725876592640,2133,1727.222222,3719334643456225840965091328,15545,9,9,9,9,9
datarp9.usra.edu,468072647506485318476701606795311779158675362414592,4422,4135.636364,2143161242428290035677877863756463070170307277896485928042050461863902183424,90984,22,22,22,22,22
datc6.ee.duke.edu,281950621875,975,36212.2,652354472739450519552,181061,5,5,5,5,5
dave.cudenver.edu,61310662578010004127744,1900,3770.4,1138712777229377310815972503846912,37704,10,10,10,10,10
dave.physics.lsa.umich.edu,6128487,549,49892,17235972866254,149676,3,3,3,3,3
daverosi.ot.buffalo.edu,19381341794579316748582912,2189,5162,0,56782,11,11,11,11,11
david.wpic.pitt.edu,47457834319810116566840008673067008,3075,7611.533333,4732984483254298231216615257558652799499925517309575168,114173,15,15,15,15,15
david_kell.ucsf.edu,3503536769037500416,1664,5698.75,394580681241133090816078643200,45590,8,8,8,8,8
davidb.uthscsa.edu,18916879346437729813762573701509066923710325166815406698004480,5022,13900.333333,50681516576866354438154857798621292943177797935694741827462494149694960874673303509206796255899942912,375309,27,27,27,27,27
davidrw.hsas.washington.edu,48867212184108133275969903710227784398071651591797294259134285571717878011831186673907836213652861704169432528435354660816228553113740152999106591869370368,15587,24530.092308,0,1594456,65,65,65,65,65
davidson.sfsu.edu,2608757776,904,3785.25,136522504695060,15141,4,4,4,4,4
davinci.colorado.edu,4095999999999999931280523264,2400,10216.333333,505536934828406386587585478522849064566915072,122596,12,12,12,12,12
davis.et.byu.edu,181744694737984,1428,2501.166667,1857368950697732352,15007,6,6,6,6,6
davis.fac.unc.edu,1112009359074462400512,1962,6309,1429398721130543071958545727488,56781,9,9,9,9,9
davis.ge.uiuc.edu,20212988693409664749725014645520632274165260051546112,4324,8120.304348,0,186767,23,23,23,23,23
davis.irts.uni.edu,320000000000,1000,1583.6,262007187289848,7918,5,5,5,5,5
davis1.tjh.tju.edu,21852647006525038616591522003520604602368,4012,5780.529412,0,98269,17,17,17,17,17
dawkins.media.mit.edu,63361600000000,1198,115143,1602787936557345268628728053760,690858,6,6,6,6,6
dawn13.cs.berkeley.edu,149672985924881192329722582915879778748174449127353091205700154516664189861644219885201787159195132021129940627466290181530074206141123919872,13014,18628.716667,0,1117723,60,60,60,60,60
dawn14.cs.berkeley.edu,9999999,25002,20797.306569,0,2849231,137,137,137,137,137
dax.cc.uakron.edu,9626166910652163701802246769161934685332447485147037199277295995384283081391471714348914654052352,8571,11888.904762,3723960008646027887661586287513983824032967352825917691203703912352991023384250100451275502601804572878547768795959706392503087799113644957264679821901824,499334,42,42,42,42,42
dax.dfci.harvard.edu,1568239201,796,48273,0,193092,4,4,4,4,4
dax.hslib.washington.edu,3102044416,944,23000.25,731795083423740,92001,4,4,4,4,4
dayhoff.med.virginia.edu,1449246325004300178842849846119890944,2912,167261,1078815299953226768256479111231496651593554606892761523175817216,2676176,16,16,16,16,16
dazzler.cs.iastate.edu,426878854210636742656,1764,91571.666667,5041918942867068448814313182943497760538624,824145,9,9,9,9,9
db1.cc.rochester.edu,3262808641,956,37430.75,26722900204133364,149723,4,4,4,4,4
dbb.adp.unc.edu,69236107942888216723456,1928,10259,37428261995957902548612310704488185856,102590,10,10,10,10,10
dbb04.db.uth.tmc.edu,535506216522273390592,1809,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
dbdev2.pharm.arizona.edu,10503459,657,10320.333333,25872363315,30961,3,3,3,3,3
dbills.education.uiowa.edu,2561979456,900,5523.75,8607096567960,22095,4,4,4,4,4
dc.lc.uiuc.edu,144215816802121,1374,5271.666667,1278433495123160465408,31630,6,6,6,6,6
dc214cpc1.zo.ncsu.edu,379619462565741214040064,2280,6040.7,5182999762819349672628795958362112,60407,10,10,10,10,10
dca.isi.edu,48841,442,151552,16911433728,303104,2,2,2,2,2
dcapco.la.asu.edu,348272659931972653822960180732129968128,3145,32545.058824,0,553266,17,17,17,17,17
dceibm02.gsu.edu,281950621875,975,16606.2,2246613380496419840,83031,5,5,5,5,5
dcf-ppp.caltech.edu,243,243,27063,27063,27063,1,1,1,1,1
dcg-mac1.hsc.usc.edu,6805617133840465920,1808,32371.875,120674237821979677269738030891008,258975,8,8,8,8,8
dchattam.ri.uah.edu,233,233,78588,78588,78588,1,1,1,1,1
dcheckley.extern.ucsd.edu,33124,364,0,0,0,2,2,2,2,2
dclab-pc.uchicago.edu,2846677664508022358016,2178,8727.444444,23104781467129882500765937827840,78547,9,9,9,9,9
dclab11.scs.jhu.edu,38806720086016,1104,2498.666667,1853438842888384768,14992,6,6,6,6,6
dclsn28.cen.uiuc.edu,1333735776850283823963112391068132076634428481643990745088,5760,72530.541667,35344918007409352139883651402744738437995745253342879964436609471298638732567538722406400,1740733,24,24,24,24,24
dclsn5.cen.uiuc.edu,47219273189051280,1687,3380.571429,16079243006190270021632,23664,7,7,7,7,7
dcoleman.fullerton.edu,1249198336,752,11574.5,152512212306720,46298,4,4,4,4,4
dcsts1-1.firn.edu,313683309732382791077450635386430918646172895112331264,4893,7481.956522,28871666230236271318477226522639762021185624409997792376723544540732332775047168,172085,23,23,23,23,23
dcsts1-2.firn.edu,1372062286687890688,1480,11903.625,3406087826570143750650916241408,95229,8,8,8,8,8
ddavenport.mda.uth.tmc.edu,7701771143776896,1302,19583.428571,92398173708258995985186816,137084,7,7,7,7,7
ddb3.res.lehigh.edu,121165747909451070293679738795935662080,3840,31574.25,117890915859031164806981218120124780423006251841687939710976,505188,16,16,16,16,16
ddc047.dalton.wmich.edu,6229504,552,9347,754373694420,28041,3,3,3,3,3
ddcd73156.mc.duke.edu,2841978310637314215826685952,2328,20170.25,12349111310598684839140541703794016515904241664,242043,12,12,12,12,12
ddcd81207.mc.duke.edu,259671284599896955951604683233322001125058731288493681541120,5950,6087.36,5931286159574514414361635052634351240153965007365553878188909272465018242684013248512,152184,25,25,25,25,25
ddclar01.remote.louisville.edu,660952768068482248998912,2410,10484.2,3600375915026467304624630480353886208,104842,10,10,10,10,10
ddemillo.stucen.gatech.edu,364061105229183720104761448169059166048070139904,3864,8181.952381,2783835993218897929501320604598016676819291090052594367524229669235904741376,171821,21,21,21,21,21
ddennis_pc.eng.clemson.edu,8989320386052055040,1872,3706.5,32444237633507421866426368,29652,8,8,8,8,8
de29.reshall.berkeley.edu,244,244,86984,86984,86984,1,1,1,1,1
deaddog.uoregon.edu,109879109551310440753004544,2563,3565.272727,438282912754610587985369734452346880,39218,11,11,11,11,11
dean0018.cvm.msu.edu,133244912166976,1356,2508.166667,1868373252563906048,15049,6,6,6,6,6
deanna.cc.tntech.edu,11711811670769726731028676703321135628605325236632876890179239936,6372,33116.740741,0,894152,27,27,27,27,27
deanpc28.vuse.vanderbilt.edu,52900,460,67318.5,1444700160,134637,2,2,2,2,2
death.cs.umd.edu,3965586033487161344,1697,0,0,0,8,8,8,8,8
deathstar.acs.appstate.edu,829997587232,1210,3949.6,1243747264302840,19748,5,5,5,5,5
deathstar.citi.umich.edu,91525180111487108773788986114048,2686,10502.5,292035037146322391500450985444649673729131082153984,147035,14,14,14,14,14
deathstar.kidsat.ucsd.edu,3279875881928911258319051632989571632857088,4143,5284.666667,19845705169902604058157533952574498476333453954093734366847959040,95124,18,18,18,18,18
debugger.cc.uwf.edu,1203846470694789376,1456,28645.75,164372471471050229628705794162688,229166,8,8,8,8,8
dec-5.ce.berkeley.edu,55154187683317728411648,1880,4339.2,618490920314940717688163896655872,43392,10,10,10,10,10
dec031.multiuse.mc.maricopa.edu,61326104156809984062147654690317271040,3680,9078.0625,29341575548724772151021137434711832097464572137099594039296,145249,16,16,16,16,16
dec1.hep.utexas.edu,3119111417625390592,1640,7880.625,305049066878663494554926186496,63045,8,8,8,8,8
