name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
198.40.16.108.artic.edu,11,11,11,11,11,11,198,198,198,198,198,198,3635,3635,3635,3635,3635,3635
206dos104.flint.umich.edu,9,9,9,9,81,18,187,187,187,187,34969,374,1204,1204,602,1204,0,1204
206dos109.flint.umich.edu,8,8,8,8,8,8,198,198,198,198,198,198,6588,6588,6588,6588,6588,6588
66.28.med.umich.edu,14,14,14,14,14,14,240,240,240,240,240,240,8677,8677,8677,8677,8677,8677
76.52.med.umich.edu,13,13,13,13,13,13,198,198,198,198,198,198,4821,4821,4821,4821,4821,4821
95.120.med.umich.edu,12,12,12,12,12,12,184,184,184,184,184,184,786,786,786,786,786,786
a4216letnum.hip.berkeley.edu,0,0,0,0,0,0,192,192,192,192,192,192,1851,1851,1851,1851,1851,1851
acc-centris-9.tamu.edu,8,9,8.5,9,72,17,194,220,207,220,42680,414,1204,2676,1940,2676,3221904,3880
acc.wuacc.edu,10,10,10,10,100,20,230,230,230,230,52900,460,1871,3047,2459,3047,5700937,4918
acns.fsu.edu,3,3,3,3,3,3,185,185,185,185,185,185,0,0,0,0,0,0
acsmac4.acn.purdue.edu,12,12,12,12,12,12,205,205,205,205,205,205,786,786,786,786,786,786
ad107.ag.ohio-state.edu,11,11,11,11,11,11,195,195,195,195,195,195,3260,3260,3260,3260,3260,3260
adrenal.engin.umich.edu,13,13,13,13,13,13,183,183,183,183,183,183,786,786,786,786,786,786
aepc17.ae.eng.auburn.edu,13,13,13,13,169,26,234,234,234,234,54756,468,11996,12859,12427.5,12859,154256564,24855
aeromw.me.gatech.edu,9,9,9,9,9,9,194,194,194,194,194,194,3464,3464,3464,3464,3464,3464
aesmac36.aes.purdue.edu,12,12,12,12,12,12,203,203,203,203,203,203,1713,1713,1713,1713,1713,1713
alamo-lbeavers.nmsu.edu,16,16,16,16,16,16,193,193,193,193,193,193,17857,17857,17857,17857,17857,17857
alpha1.csd.uwm.edu,8,8,8,8,8,8,198,198,198,198,198,198,4247,4247,4247,4247,4247,4247
alpha2.csd.uwm.edu,21,21,21,21,21,21,202,202,202,202,202,202,3635,3635,3635,3635,3635,3635
aluminum.helios.nd.edu,11,11,11,11,11,11,207,207,207,207,207,207,9925,9925,9925,9925,9925,9925
andrew_lowry.electronics.indiana.edu,8,8,8,8,8,8,200,200,200,200,200,200,11853,11853,11853,11853,11853,11853
annex-v32bis-50.slip.andrew.cmu.edu,11,11,11,11,121,22,186,186,186,186,34596,372,1713,2537,2125,2537,4345881,4250
annex6-36.dial.umd.edu,16,16,16,16,16,16,241,241,241,241,241,241,5866,5866,5866,5866,5866,5866
annexp2.uccs.edu,6,6,6,6,6,6,227,227,227,227,227,227,786,786,786,786,786,786
apollo.sfsu.edu,13,13,13,13,13,13,234,234,234,234,234,234,12054,12054,12054,12054,12054,12054
aray.dialup.emory.edu,11,11,11,11,11,11,232,232,232,232,232,232,669,669,669,669,669,669
arc.dental.upenn.edu,11,11,11,11,11,11,198,198,198,198,198,198,46573,46573,46573,46573,46573,46573
ariel.earth.nwu.edu,5,5,5,5,5,5,191,191,191,191,191,191,3635,3635,3635,3635,3635,3635
as2511-3.sl002.cns.vt.edu,14,14,14,14,14,14,185,185,185,185,185,185,71656,71656,71656,71656,71656,71656
asm4-2.sl032.cns.vt.edu,19,19,19,19,19,19,238,238,238,238,238,238,1713,1713,1713,1713,1713,1713
asm4-3.sl116.cns.vt.edu,20,20,20,20,20,20,234,234,234,234,234,234,308,308,308,308,308,308
asst-mgr.uchicago.edu,6,6,6,6,6,6,240,240,240,240,240,240,1713,1713,1713,1713,1713,1713
atgw-cny-3000d2-1-c29.mgh.harvard.edu,9,9,9,9,9,9,192,192,192,192,192,192,13664,13664,13664,13664,13664,13664
atp.princeton.edu,8,8,8,8,8,8,197,197,197,197,197,197,7071,7071,7071,7071,7071,7071
augustus.ns.itd.umich.edu,20,20,20,20,20,20,236,236,236,236,236,236,55666,55666,55666,55666,55666,55666
awing.mayo.edu,12,12,12,12,12,12,192,192,192,192,192,192,530,530,530,530,530,530
b125.bernhard.wmich.edu,18,18,18,18,18,18,200,200,200,200,200,200,515,515,515,515,515,515
b2308.nas.edu,6,6,6,6,6,6,243,243,243,243,243,243,3635,3635,3635,3635,3635,3635
b77.ucs.usl.edu,12,12,12,12,12,12,182,182,182,182,182,182,5026,5026,5026,5026,5026,5026
bairdsun1.gatech.edu,11,11,11,11,11,11,183,183,183,183,183,183,6723,6723,6723,6723,6723,6723
banana.ucs.indiana.edu,10,10,10,10,10,10,188,188,188,188,188,188,5866,5866,5866,5866,5866,5866
barbara.cfr.washington.edu,13,13,13,13,13,13,188,188,188,188,188,188,1713,1713,1713,1713,1713,1713
baritone.cellbio.duke.edu,5,5,5,5,5,5,207,207,207,207,207,207,786,786,786,786,786,786
barracuda5.me.mtu.edu,7,7,7,7,7,7,220,220,220,220,220,220,1602,1602,1602,1602,1602,1602
bbcc-111.tamu.edu,7,7,7,7,7,7,195,195,195,195,195,195,835394,835394,835394,835394,835394,835394
bcd80.csbs.albany.edu,12,12,12,12,12,12,198,198,198,198,198,198,7071,7071,7071,7071,7071,7071
beach.cse.ogi.edu,17,17,17,17,17,17,244,244,244,244,244,244,12283,12283,12283,12283,12283,12283
beerglassempty.carnegie.gatech.edu,11,11,11,11,11,11,198,198,198,198,198,198,1713,1713,1713,1713,1713,1713
benjamin-63.umd.edu,11,11,11,11,11,11,229,229,229,229,229,229,4673,4673,4673,4673,4673,4673
benz.mech.utah.edu,6,6,6,6,6,6,226,226,226,226,226,226,65536,65536,65536,65536,65536,65536
bergen.acns.nwu.edu,10,10,10,10,10,10,182,182,182,182,182,182,11175,11175,11175,11175,11175,11175
berlin.helios.nd.edu,17,17,17,17,17,17,205,205,205,205,205,205,509,509,509,509,509,509
bit.omsi.edu,14,14,14,14,14,14,234,234,234,234,234,234,0,0,0,0,0,0
blair58.blair.lafayette.edu,21,21,21,21,21,21,237,237,237,237,237,237,8083,8083,8083,8083,8083,8083
blazemonger.pc.cc.cmu.edu,0,0,0,0,0,0,184,184,184,184,184,184,1502,1502,1502,1502,1502,1502
blazer.seas.ucla.edu,16,16,16,16,16,16,200,200,200,200,200,200,46573,46573,46573,46573,46573,46573
blooper.ucsb.edu,22,22,22,22,22,22,217,217,217,217,217,217,1204,1204,1204,1204,1204,1204
bobafett.wustl.edu,6,6,6,6,6,6,223,223,223,223,223,223,4665,4665,4665,4665,4665,4665
bogart.colorado.edu,13,13,13,13,13,13,229,229,229,229,229,229,5866,5866,5866,5866,5866,5866
bond007.dis.ist.ucf.edu,11,11,10.5,11,110,21,193,194,193.5,194,37442,387,0,13994,6997,13994,0,13994
bones.et.byu.edu,19,19,19,19,19,19,195,195,195,195,195,195,717587,717587,717587,717587,717587,717587
bootp-210-106.bootp.virginia.edu,20,20,20,20,20,20,243,243,243,243,243,243,1876,1876,1876,1876,1876,1876
bowecho.met.psu.edu,8,8,8,8,8,8,222,222,222,222,222,222,0,0,0,0,0,0
bpeterson.med.utah.edu,11,11,11,11,11,11,186,186,186,186,186,186,40310,40310,40310,40310,40310,40310
brahms.music.ua.edu,20,20,20,20,20,20,217,217,217,217,217,217,0,0,0,0,0,0
brando.brook.edu,11,11,11,11,11,11,230,230,230,230,230,230,1157,1157,1157,1157,1157,1157
bronte.helios.nd.edu,14,14,14,14,14,14,198,198,198,198,198,198,2435,2435,2435,2435,2435,2435
bstango.remote.princeton.edu,13,13,13,13,13,13,232,232,232,232,232,232,3808,3808,3808,3808,3808,3808
btp-sc-114-009.dsu.edu,7,7,7,7,7,7,199,199,199,199,199,199,1932,1932,1932,1932,1932,1932
btp-sc-114-015.dsu.edu,11,11,11,11,11,11,236,236,236,236,236,236,669,669,669,669,669,669
buslb-wfw-b.cudenver.edu,15,15,15,15,15,15,201,201,201,201,201,201,3635,3635,3635,3635,3635,3635
bussey.physics.fsu.edu,10,10,10,10,10,10,216,216,216,216,216,216,3714,3714,3714,3714,3714,3714
c30.ucs.usl.edu,11,11,11,11,11,11,184,184,184,184,184,184,786,786,786,786,786,786
c3po.stsci.edu,12,12,12,12,12,12,227,227,227,227,227,227,363,363,363,363,363,363
caddis.unh.edu,7,7,7,7,7,7,228,228,228,228,228,228,0,0,0,0,0,0
cagesun.nmsu.edu,11,11,11,11,11,11,222,222,222,222,222,222,3047,3047,3047,3047,3047,3047
calvin.wsc.mass.edu,12,12,12,12,12,12,193,193,193,193,193,193,0,0,0,0,0,0
cat1.cs.mdcc.edu,5,5,5,5,5,5,194,194,194,194,194,194,32768,32768,32768,32768,32768,32768
cbarnes.fullerton.edu,20,20,20,20,20,20,241,241,241,241,241,241,71655,71655,71655,71655,71655,71655
ceci-mac1.mit.edu,16,16,16,16,16,16,231,231,231,231,231,231,9630,9630,9630,9630,9630,9630
cegt408.bradley.edu,13,13,13,13,13,13,223,223,223,223,223,223,1204,1204,1204,1204,1204,1204
cfd10.eng.buffalo.edu,16,16,16,16,16,16,191,191,191,191,191,191,363,363,363,363,363,363
chaplin.bsn.usf.edu,16,16,16,16,16,16,193,193,193,193,193,193,3788,3788,3788,3788,3788,3788
charley.slip.db.erau.edu,15,15,15,15,15,15,185,185,185,185,185,185,45632,45632,45632,45632,45632,45632
charm.physics.uni.edu,9,9,9,9,9,9,193,193,193,193,193,193,34688,34688,34688,34688,34688,34688
chem-pkelter.unl.edu,11,11,11,11,11,11,226,226,226,226,226,226,509,509,509,509,509,509
chemmac8.colorado.edu,12,12,12,12,12,12,238,238,238,238,238,238,1932,1932,1932,1932,1932,1932
cherry.labs.upj.pitt.edu,10,10,10,10,10,10,198,198,198,198,198,198,8678,8678,8678,8678,8678,8678
chick.med.upenn.edu,16,16,16,16,16,16,191,191,191,191,191,191,1932,1932,1932,1932,1932,1932
chip.ucdavis.edu,8,8,8,8,8,8,222,222,222,222,222,222,4673,4673,4673,4673,4673,4673
cis1036_15.cis.usf.edu,16,16,16,16,16,16,186,186,186,186,186,186,7074,7074,7074,7074,7074,7074
cis2028_24.cis.usf.edu,9,9,9,9,9,9,187,187,187,187,187,187,363,363,363,363,363,363
cisco-slip48.acc.virginia.edu,16,16,16,16,16,16,237,237,237,237,237,237,234,234,234,234,234,234
click.geo.arizona.edu,16,16,16,16,16,16,186,186,186,186,186,186,45966,45966,45966,45966,45966,45966
clueless.stetson.edu,8,8,8,8,8,8,222,222,222,222,222,222,8677,8677,8677,8677,8677,8677
cmc_05.frc.mass.edu,6,6,6,6,36,12,230,230,230,230,52900,460,669,36902,18785.5,36902,24687438,37571
cochise.cs.berkeley.edu,18,18,18,18,18,18,200,200,200,200,200,200,4179,4179,4179,4179,4179,4179
colt-15.slip.uiuc.edu,21,21,21,21,21,21,185,185,185,185,185,185,1157,1157,1157,1157,1157,1157
columbia.ksu.ksu.edu,9,9,9,9,9,9,239,239,239,239,239,239,363,363,363,363,363,363
comserv-f-60.usc.edu,16,16,16,16,16,16,202,202,202,202,202,202,3260,3260,3260,3260,3260,3260
cow_1.dml.georgetown.edu,6,6,6,6,6,6,208,208,208,208,208,208,20227,20227,20227,20227,20227,20227
cs125-16.u.washington.edu,9,9,9,9,9,9,183,183,183,183,183,183,57344,57344,57344,57344,57344,57344
cs128-1.u.washington.edu,19,19,19,19,19,19,204,204,204,204,204,204,1007,1007,1007,1007,1007,1007
cs128-12.u.washington.edu,13,13,13,13,13,13,201,201,201,201,201,201,5866,5866,5866,5866,5866,5866
cs128-13.u.washington.edu,15,15,15,15,15,15,197,197,197,197,197,197,234,234,234,234,234,234
cs500-9.sl011.cns.vt.edu,19,19,19,19,19,19,239,239,239,239,239,239,1712,1712,1712,1712,1712,1712
csdstudent3.ufac.buffalo.edu,12,12,12,12,12,12,215,215,215,215,215,215,1204,1204,1204,1204,1204,1204
cse_211_d11.circa.ufl.edu,20,20,20,20,20,20,194,194,194,194,194,194,3381,3381,3381,3381,3381,3381
cse_211_i15.circa.ufl.edu,19,19,19,19,19,19,220,220,220,220,220,220,1733,1733,1733,1733,1733,1733
cse_211_op1.circa.ufl.edu,10,10,10,10,10,10,193,193,193,193,193,193,0,0,0,0,0,0
cserve3.dsu.nodak.edu,13,13,13,13,13,13,193,193,193,193,193,193,786,786,786,786,786,786
cts77.cts.db.erau.edu,8,8,8,8,8,8,205,205,205,205,205,205,669,669,669,669,669,669
cu-dialup-0727.cit.cornell.edu,7,7,7,7,7,7,203,203,203,203,203,203,0,0,0,0,0,0
currypc.fpl.msstate.edu,15,15,15,15,15,15,202,202,202,202,202,202,3714,3714,3714,3714,3714,3714
cvlb19.harvard.edu,13,13,13,13,13,13,228,228,228,228,228,228,1713,1713,1713,1713,1713,1713
daffodil.cs.odu.edu,18,18,18,18,18,18,217,217,217,217,217,217,5866,5866,5866,5866,5866,5866
dasher.csd.sc.edu,20,20,20,20,20,20,217,217,217,217,217,217,17688,17688,17688,17688,17688,17688
dedwud.zoo.duke.edu,11,11,11,11,11,11,191,191,191,191,191,191,9630,9630,9630,9630,9630,9630
defiant.eng.wayne.edu,20,20,20,20,20,20,209,209,209,209,209,209,4347,4347,4347,4347,4347,4347
deneb.ucdavis.edu,14,15,14.5,15,210,29,191,191,191,191,36481,382,3635,13539,8587,13539,49214265,17174
dennis.cs.clemson.edu,12,12,12,12,12,12,220,220,220,220,220,220,363,363,363,363,363,363
derm.vet.purdue.edu,14,14,14,14,14,14,223,223,223,223,223,223,669,669,669,669,669,669
detloff1.bmg.uab.edu,20,20,20,20,20,20,240,240,240,240,240,240,509,509,509,509,509,509
dfepe2.uwyo.edu,18,18,18,18,18,18,197,197,197,197,197,197,13389,13389,13389,13389,13389,13389
dial020.vanderbilt.edu,16,16,16,16,16,16,206,206,206,206,206,206,363,363,363,363,363,363
dial04.npcts.edu,17,17,17,17,17,17,196,196,196,196,196,196,18149,18149,18149,18149,18149,18149
dial08.npcts.edu,12,12,12,12,12,12,242,242,242,242,242,242,3635,3635,3635,3635,3635,3635
dial103.cc.lehigh.edu,20,20,20,20,20,20,223,223,223,223,223,223,13116,13116,13116,13116,13116,13116
dialin33641.slip.nts.uci.edu,19,19,19,19,19,19,235,235,235,235,235,235,1284,1284,1284,1284,1284,1284
dialup-1-64.gw.umn.edu,21,21,21,21,21,21,230,230,230,230,230,230,4204,4204,4204,4204,4204,4204
dialup-10-c-42.gw.umn.edu,16,16,16,16,16,16,220,220,220,220,220,220,1713,1713,1713,1713,1713,1713
dialup-11-c-164.gw.umn.edu,22,22,22,22,22,22,229,229,229,229,229,229,7008,7008,7008,7008,7008,7008
dialup-2-116.gw.umn.edu,11,11,11,11,11,11,184,184,184,184,184,184,61490,61490,61490,61490,61490,61490
dialup-2-144.gw.umn.edu,11,11,11,11,11,11,238,238,238,238,238,238,12054,12054,12054,12054,12054,12054
dialup-3-169.gw.umn.edu,20,20,20,20,20,20,196,196,196,196,196,196,363,363,363,363,363,363
dialup-3-177.gw.umn.edu,13,13,13,13,13,13,217,217,217,217,217,217,7008,7008,7008,7008,7008,7008
dialup-4-29.gw.umn.edu,13,13,13,13,13,13,198,198,198,198,198,198,1204,1204,1204,1204,1204,1204
dialup-5-97.gw.umn.edu,11,11,11,11,11,11,187,187,187,187,187,187,235862,235862,235862,235862,235862,235862
digdis-pc14.med.unc.edu,10,10,10,10,10,10,197,197,197,197,197,197,53049,53049,53049,53049,53049,53049
dip-59.right.mac-lab.lovejoy.colby.edu,12,12,12,12,12,12,187,187,187,187,187,187,3214,3214,3214,3214,3214,3214
dirac.scs.uiuc.edu,9,9,9,9,9,9,228,228,228,228,228,228,18149,18149,18149,18149,18149,18149
doc.uhcc.hawaii.edu,15,15,15,15,15,15,195,195,195,195,195,195,0,0,0,0,0,0
dog.cs.uiowa.edu,12,12,12,12,12,12,195,195,195,195,195,195,515,515,515,515,515,515
doit14.cac.washington.edu,11,11,11,11,11,11,228,228,228,228,228,228,2443,2443,2443,2443,2443,2443
donna.mps.ohio-state.edu,5,5,5,5,5,5,207,207,207,207,207,207,1204,1204,1204,1204,1204,1204
dos23.royall.umkc.edu,13,13,13,13,13,13,184,184,184,184,184,184,2482,2482,2482,2482,2482,2482
dow-mac186.engin.umich.edu,6,6,6,6,6,6,187,187,187,187,187,187,1055,1055,1055,1055,1055,1055
eagle.ecn.uoknor.edu,20,20,20,20,20,20,236,236,236,236,236,236,3938,3938,3938,3938,3938,3938
ebdc06.med.upenn.edu,6,6,6,6,6,6,243,243,243,243,243,243,1173,1173,1173,1173,1173,1173
eclair.unh.edu,9,9,9,9,9,9,208,208,208,208,208,208,46573,46573,46573,46573,46573,46573
ectpc32.ceat.okstate.edu,7,7,7,7,7,7,221,221,221,221,221,221,4209,4209,4209,4209,4209,4209
ed-frank.umf.maine.edu,12,12,12,12,12,12,186,186,186,186,186,186,786,786,786,786,786,786
ed247.ulib.albany.edu,9,9,9,9,9,9,209,209,209,209,209,209,8677,8677,8677,8677,8677,8677
ed57.ed.hawaii.edu,16,16,16,16,16,16,195,195,195,195,195,195,4821,4821,4821,4821,4821,4821
ed61.ed.hawaii.edu,11,11,11,11,11,11,187,187,187,187,187,187,17459,17459,17459,17459,17459,17459
edm05.itc.uiowa.edu,16,16,16,16,16,16,184,184,184,184,184,184,786,786,786,786,786,786
educ103.coe.uh.edu,6,6,6,6,6,6,193,193,193,193,193,193,5026,5026,5026,5026,5026,5026
ee-rmaher.unl.edu,6,6,6,6,6,6,194,194,194,194,194,194,35540,35540,35540,35540,35540,35540
eecps2-29.eec.bus.umich.edu,10,10,10,10,10,10,220,220,220,220,220,220,1932,1932,1932,1932,1932,1932
eescott-jr.mda.uth.tmc.edu,5,5,5,5,5,5,194,194,194,194,194,194,3635,3635,3635,3635,3635,3635
ehdup-k-11.rmt.net.pitt.edu,13,13,13,13,13,13,200,200,200,200,200,200,5998,5998,5998,5998,5998,5998
ehodge.rehab.lsumc.edu,8,8,8,8,8,8,188,188,188,188,188,188,12859,12859,12859,12859,12859,12859
el2.tamu.edu,8,8,8,8,64,16,193,193,193,193,37249,386,0,0,0,0,0,0
elaine45.stanford.edu,15,15,15,15,15,15,184,184,184,184,184,184,7074,7074,7074,7074,7074,7074
electron2.gatech.edu,11,11,11,11,11,11,219,219,219,219,219,219,49705,49705,49705,49705,49705,49705
elroy.uh.edu,16,16,16,16,16,16,195,195,195,195,195,195,3260,3260,3260,3260,3260,3260
engl080.la.psu.edu,16,16,16,16,16,16,182,182,182,182,182,182,1204,1204,1204,1204,1204,1204
engr-b-106.umd.edu,20,20,20,20,20,20,235,235,235,235,235,235,46053,46053,46053,46053,46053,46053
engrss2.unl.edu,19,19,19,19,19,19,187,187,187,187,187,187,1204,1204,1204,1204,1204,1204
enid.eng.ohio-state.edu,22,22,22,22,22,22,208,208,208,208,208,208,52516,52516,52516,52516,52516,52516
enws179.eas.asu.edu,12,12,12,12,12,12,229,229,229,229,229,229,7131,7131,7131,7131,7131,7131
equinox.ccs.unr.edu,19,19,19,19,19,19,241,241,241,241,241,241,7089,7089,7089,7089,7089,7089
er5.rutgers.edu,17,17,17,17,17,17,232,232,232,232,232,232,8657,8657,8657,8657,8657,8657
erdpc-1.umtri.umich.edu,14,14,14,14,14,14,182,182,182,182,182,182,234,234,234,234,234,234
ernie.med.virginia.edu,11,11,11,11,11,11,184,184,184,184,184,184,45966,45966,45966,45966,45966,45966
et1026-pc07.oitlc.iupui.edu,17,17,17,17,17,17,191,191,191,191,191,191,1583,1583,1583,1583,1583,1583
ete03-f.icase.edu,7,7,7,7,7,7,219,219,219,219,219,219,18528,18528,18528,18528,18528,18528
euphrates.physics.iastate.edu,8,8,8,8,8,8,229,229,229,229,229,229,7131,7131,7131,7131,7131,7131
eureka.phys.columbia.edu,15,15,15,15,15,15,193,193,193,193,193,193,3635,3635,3635,3635,3635,3635
eva1mac12.berkeley.edu,13,14,13.5,14,182,27,241,241,241,241,58081,482,0,0,0,0,0,0
eve.cs.uwec.edu,9,9,9,9,9,9,207,207,207,207,207,207,363,363,363,363,363,363
f181-052.net.wisc.edu,19,19,19,19,19,19,223,223,223,223,223,223,669,669,669,669,669,669
f181-057.net.wisc.edu,13,13,13,13,13,13,184,184,184,184,184,184,1204,1204,1204,1204,1204,1204
fac12.admin.gatech.edu,7,7,7,7,7,7,230,230,230,230,230,230,1871,1871,1871,1871,1871,1871
fao-gradasst1.sfr.buffalo.edu,13,13,13,13,13,13,226,226,226,226,226,226,5866,5866,5866,5866,5866,5866
farlink.ll.mit.edu,12,23,17.5,23,276,35,188,192,190,192,36096,380,3998,3998,2601,3998,4813592,5202
findlay-ibmpc19.cac-labs.psu.edu,17,17,17,17,17,17,240,240,240,240,240,240,0,0,0,0,0,0
finrmf.gsu.edu,11,11,11,11,11,11,228,228,228,228,228,228,1932,1932,1932,1932,1932,1932
firnvx.firn.edu,9,13,11,13,117,22,198,199,198.5,199,39402,397,8529,8529,7800,8529,60308559,15600
fiscal-7.tamu.edu,11,11,11,11,11,11,191,191,191,191,191,191,139264,139264,139264,139264,139264,139264
fisher.hs.washington.edu,8,8,8,8,8,8,243,243,243,243,243,243,15357,15357,15357,15357,15357,15357
fnts3-5.firn.edu,16,16,16,16,16,16,184,184,184,184,184,184,7074,7074,7074,7074,7074,7074
foshaj.isdd.indiana.edu,8,8,8,8,64,16,233,233,233,233,54289,466,1204,1204,602,1204,0,1204
franklin.ee.twsu.edu,14,14,14,14,14,14,202,202,202,202,202,202,4179,4179,4179,4179,4179,4179
freedom.nmsu.edu,5,5,5,5,5,5,206,206,206,206,206,206,786,786,786,786,786,786
freenet.buffalo.edu,20,20,20,20,20,20,221,221,221,221,221,221,84905,84905,84905,84905,84905,84905
freenet.vcu.edu,10,10,10,10,10,10,195,195,195,195,195,195,3787,3787,3787,3787,3787,3787
fts3p21-bfs.scri.fsu.edu,16,16,16,16,16,16,195,195,195,195,195,195,13116,13116,13116,13116,13116,13116
fts3p29-bfs.scri.fsu.edu,13,13,13,13,13,13,200,200,200,200,200,200,16966,16966,16966,16966,16966,16966
fts3p5-bfs.scri.fsu.edu,12,12,12,12,12,12,232,232,232,232,232,232,1173,1173,1173,1173,1173,1173
fts4p25-bfs.scri.fsu.edu,19,19,19,19,19,19,229,229,229,229,229,229,7131,7131,7131,7131,7131,7131
galahad.bio.cornell.edu,8,8,8,8,8,8,206,206,206,206,206,206,28219,28219,28219,28219,28219,28219
galileo.asel.udel.edu,13,13,13,13,13,13,198,198,198,198,198,198,6849,6849,6849,6849,6849,6849
garnet.uchicago.edu,20,20,20,20,20,20,198,198,198,198,198,198,3635,3635,3635,3635,3635,3635
gas.physics.usu.edu,0,0,0,0,0,0,189,189,189,189,189,189,49555,49555,49555,49555,49555,49555
gateway2.eng.ohio-state.edu,9,9,9,9,9,9,243,243,243,243,243,243,1602,1602,1602,1602,1602,1602
gator20.acs.nmu.edu,11,11,11,11,11,11,195,195,195,195,195,195,509,509,509,509,509,509
generic.augustana.edu,7,12,9.5,12,84,19,226,227,226.5,227,51302,453,1713,1713,1191,1713,1145997,2382
germany.pop.psu.edu,15,15,15,15,15,15,243,243,243,243,243,243,97042,97042,97042,97042,97042,97042
glenn18.law.pitt.edu,13,13,13,13,13,13,194,194,194,194,194,194,1284,1284,1284,1284,1284,1284
glhpx13.cen.uiuc.edu,12,12,12,12,12,12,190,190,190,190,190,190,40310,40310,40310,40310,40310,40310
glim.stanford.edu,23,23,23,23,23,23,213,213,213,213,213,213,527,527,527,527,527,527
goldwein3.xrt.upenn.edu,16,16,16,16,16,16,183,183,183,183,183,183,786,786,786,786,786,786
granada.engin.umich.edu,11,11,11,11,121,22,223,223,223,223,49729,446,0,13116,6558,13116,0,13116
halley.la.asu.edu,13,13,13,13,13,13,186,186,186,186,186,186,1204,1204,1204,1204,1204,1204
hawk.ncsa.uiuc.edu,7,7,7,7,49,14,189,223,206,223,42147,412,18149,18149,10892,18149,65971615,21784
helpdesk6.mc.duke.edu,13,13,13,13,13,13,204,204,204,204,204,204,11175,11175,11175,11175,11175,11175
helpline14.micro.umn.edu,10,10,10,10,10,10,200,200,200,200,200,200,18114,18114,18114,18114,18114,18114
hem8.hematology.sunysb.edu,14,14,14,14,14,14,195,195,195,195,195,195,1713,1713,1713,1713,1713,1713
hera.harvard.edu,12,12,12,12,12,12,202,202,202,202,202,202,5866,5866,5866,5866,5866,5866
hercules.mc.utk.edu,12,12,12,12,12,12,219,219,219,219,219,219,34657,34657,34657,34657,34657,34657
hobbes.jhuapl.edu,6,6,6,6,6,6,228,228,228,228,228,228,16966,16966,16966,16966,16966,16966
homer22.u.washington.edu,18,18,18,18,18,18,217,217,217,217,217,217,8677,8677,8677,8677,8677,8677
hoohoo.cac.washington.edu,0,0,0,0,0,0,207,207,207,207,207,207,4722,4722,4722,4722,4722,4722
hopsden.lib.csufresno.edu,17,17,17,17,17,17,201,201,201,201,201,201,127045,127045,127045,127045,127045,127045
hubcap.clemson.edu,18,18,18,18,18,18,240,240,240,240,240,240,12054,12054,12054,12054,12054,12054
humcc18.fas.harvard.edu,21,21,21,21,21,21,192,192,192,192,192,192,752,752,752,752,752,752
hyperweb.mit.edu,12,12,12,12,12,12,218,218,218,218,218,218,18556,18556,18556,18556,18556,18556
ickx.magnet.fsu.edu,6,6,6,6,6,6,188,188,188,188,188,188,13436,13436,13436,13436,13436,13436
ih-pc03.cso.uiuc.edu,20,20,20,20,20,20,239,239,239,239,239,239,786,786,786,786,786,786
info.umd.edu,6,6,6,6,6,6,205,205,205,205,205,205,8678,8678,8678,8678,8678,8678
ip109-36.gse.ucla.edu,16,16,16,16,16,16,193,193,193,193,193,193,1173,1173,1173,1173,1173,1173
ip137-155.gsu.bgu.edu,15,15,15,15,15,15,219,219,219,219,219,219,1124,1124,1124,1124,1124,1124
ip211-196.wiu.bgu.edu,6,6,6,6,6,6,194,194,194,194,194,194,786,786,786,786,786,786
ir202bb.ir.miami.edu,11,11,11,11,11,11,216,216,216,216,216,216,786,786,786,786,786,786
isengard.arlut.utexas.edu,10,10,10,10,10,10,192,192,192,192,192,192,1712,1712,1712,1712,1712,1712
isnet.is.wfu.edu,18,18,18,18,18,18,186,186,186,186,186,186,4209,4209,4209,4209,4209,4209
isr-m28-33.urh.uiuc.edu,20,20,20,20,20,20,243,243,243,243,243,243,1204,1204,1204,1204,1204,1204
isr-m28-34.urh.uiuc.edu,8,8,8,8,8,8,243,243,243,243,243,243,669,669,669,669,669,669
ives.colorado.edu,17,17,17,17,17,17,221,221,221,221,221,221,0,0,0,0,0,0
jade.uchicago.edu,18,18,18,18,18,18,201,201,201,201,201,201,8678,8678,8678,8678,8678,8678
jasper.crseo.ucsb.edu,17,17,17,17,17,17,229,229,229,229,229,229,509,509,509,509,509,509
jat.div-cc.firn.edu,9,9,9,9,9,9,202,202,202,202,202,202,7008,7008,7008,7008,7008,7008
jejimene.campus.vt.edu,14,14,14,14,14,14,242,242,242,242,242,242,13372,13372,13372,13372,13372,13372
jelly.cs.tamu.edu,10,10,10,10,10,10,194,194,194,194,194,194,16102,16102,16102,16102,16102,16102
jigsaw.mame.syr.edu,9,9,9,9,9,9,234,234,234,234,234,234,234,234,234,234,234,234
k9.chem.yale.edu,15,15,15,15,15,15,228,228,228,228,228,228,7131,7131,7131,7131,7131,7131
karen-anderson.tamu.edu,12,12,12,12,12,12,216,216,216,216,216,216,11264,11264,11264,11264,11264,11264
kathy.cc.sunysb.edu,9,9,9,9,9,9,193,193,193,193,193,193,3584,3584,3584,3584,3584,3584
kay-abernathy.tenet.edu,16,16,16,16,16,16,184,184,184,184,184,184,4535,4535,4535,4535,4535,4535
kepler.ifa.hawaii.edu,5,5,5,5,5,5,243,243,243,243,243,243,0,0,0,0,0,0
